entity_id,site_id,entity_name,entity_status,corresponding_current,persist_id,depth_ref,geology,rock_age,wokam,vegetation_type,land_use,copernicus_lcc,cover_type,cover_thickness,host_rock_trace_elements,drip_water_trace_elements,distance_entrance,speleothem_type,drip_type,drip_height,d13C,d18O,iso_std,d18O_water_equilibrium,d18O_dripwater_carbonate_difference,organics,fluid_inclusions,mineralogy_petrology_fabric,clumped_isotopes,noble_gas_temperatures,C14,ODL,Sr_Ca,Sr_Ca_method,Sr_Ca_std,Sr_Ca_downsampled,Sr_Ca_downsampling_method,Mg_Ca,Mg_Ca_method,Mg_Ca_std,Mg_Ca_downsampled,Mg_Ca_downsampling_method,Ba_Ca,Ba_Ca_method,Ba_Ca_std,Ba_Ca_downsampled,Ba_Ca_downsampling_method,U_Ca,U_Ca_method,U_Ca_std,U_Ca_downsampled,U_Ca_downsampling_method,P_Ca,P_Ca_method,P_Ca_std,P_Ca_downsampled,P_Ca_downsampling_method,Sr_isotopes,Sr_isotopes_method,Sr_isotopes_std,trace_elements_datafile,trace_elements_metadatafile,cave_map,entity_scan,added_in_release_id,last_modified_release_id,data_DOI_URL
481,138,M1-2,current,,138-M12,from top,limestone,unknown,,unknown,unknown,shrubs,unknown,20.0,no,no,100.0,stalagmite,seasonal drip,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/speleothem/asia/yemen/moomi2003.txt
482,140,SB3,current,,140-SB3,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
483,140,SB-10_2008,superseded,295,140-SB10,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
484,140,SB11,current,,140-SB11,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
485,140,SB22,current,,140-SB22,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
486,140,SB23,current,,140-SB23,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
487,140,SB24,current,,140-SB24,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
488,140,SB25-1,current,,140-SB251,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
489,140,SB25-2,current,,140-SB252,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
490,140,SB-26_2008,superseded,296,140-SB26,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
491,140,SB34,current,,140-SB34,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
492,140,SB41,current,,140-SB41,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
493,140,SB42,current,,140-SB42,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
494,140,TF,current,,140-TF,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,,,1500.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/8641
495,12,KM-1,current,,12-KM1,from top,mixed (see notes),Eocene,continuous carbonate,grassland,other (see notes),"closed forest, evergreen broad leaf",thin,60.0,,,,stalagmite,seasonal drip,,yes,yes,Vienna-PDB,unknown,,yes,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,no,1,1,
496,198,LH-2,current,,198-LH2,from top,dolomite limestone,Ordovician,continuous carbonate,unknown,unknown,"open forest, evergreen broad leaf",unknown,100.0,no,no,,stalagmite,seepage flow,,no,yes,Vienna-PDB,yes,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
497,225,Boto 1,superseded,897,225-BOTO1,from top,limestone,Cretaceous,,other (see notes),forest,herbaceous vegetation,unknown,70.0,,,200.0,stalagmite,mixed,,no,yes,Vienna-PDB,unknown,,no,no,no,yes,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
498,225,Boto 3,superseded,898,225-BOTO3,from top,limestone,Cretaceous,,other (see notes),forest,herbaceous vegetation,unknown,70.0,,,200.0,stalagmite,mixed,,no,yes,Vienna-PDB,unknown,,no,no,no,yes,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
499,225,Boto 7,superseded,899,225-BOTO7,from top,limestone,Cretaceous,,other (see notes),forest,herbaceous vegetation,unknown,70.0,,,370.0,stalagmite,mixed,,no,yes,Vienna-PDB,unknown,,no,no,no,yes,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
500,226,NAR-C,current,,226-NARC,from top,unknown,unknown,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,no,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/13836
501,226,NAR-C-D,current,,226-NARCD,from top,unknown,unknown,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,no,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/13836
502,226,NAR-C-F,current,,226-NARCF,from top,unknown,unknown,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,no,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/13836
503,226,NAR-D,current,,226-NARD,from top,unknown,unknown,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,no,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/13836
504,226,NAR-F,current,,226-NARF,from top,unknown,unknown,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,no,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/13836
505,227,EC-16-5-F,current,,227-EC165F,from top,limestone,Silurian,continuous carbonate,evergreen,unknown,"closed forest, evergreen needle leaf",unknown,700.0,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/26770
506,228,BC-11,current,,228-BC11,from top,unknown,unknown,mixed carbonate and evaporite,unknown,unknown,herbaceous vegetation,unknown,30.0,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.pnas.org/content/pnas/suppl/2013/05/22/1214870110.DCSupplemental/sapp.pdf
507,229,ATM-7,current,,229-ATM7,from top,limestone,Cretaceous,,evergreen,forest,"closed forest, evergreen broad leaf",thin,40.0,no,no,500.0,stalagmite,mixed,,yes,yes,Vienna-PDB,yes,,no,no,yes,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/5419
508,230,MAG,current,,230-MAG,from top,limestone,Precambrian,continuous carbonate,unknown,unknown,shrubs,unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
509,231,P09PH2,current,,231-P09PH2,from top,dolomite limestone,Triassic,continuous carbonate,unknown,unknown,herbaceous vegetation,unknown,,no,no,500.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/12421
510,232,Itzamna,current,,232-ITZAMNA,from top,limestone,Pliocene,continuous carbonate,unknown,unknown,"open forest, other",unknown,,unknown,unknown,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,unknown,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
511,233,KR1,current,,233-KR1,from top,unknown,unknown,,unknown,unknown,"open forest, other",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,http://www.geosociety.org/datarepository/2017/2017282-Data.xlsx
512,234,St8-a,current,,234-ST8A,from top,limestone,Precambrian,continuous carbonate,evergreen,forest,"closed forest, evergreen broad leaf",thick,300.0,no,no,1500.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
513,234,St8-b,current,,234-ST8B,from top,limestone,Precambrian,continuous carbonate,evergreen,forest,"closed forest, evergreen broad leaf",thick,300.0,no,no,1500.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
514,235,NC-A,current,,235-NCA,from top,unknown,unknown,continuous carbonate,unknown,forest,urban / built up,unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/9790
515,235,NC-B,current,,235-NCB,from top,unknown,unknown,continuous carbonate,unknown,forest,urban / built up,unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,yes,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/9790
516,236,TBV40,current,,236-TBV40,from top,dolomite,Precambrian,continuous carbonate,unknown,unknown,shrubs,unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/25990
517,236,TBV63,superseded,516; 734,236-TBV63,from top,dolomite,Precambrian,continuous carbonate,unknown,unknown,shrubs,unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/25990
518,237,Boto 10,current,,237-BOTO10,from top,limestone,Cretaceous,,unknown,unknown,herbaceous vegetation,,100.0,,,,stalagmite,mixed,,no,yes,Vienna-PDB,unknown,,no,no,no,yes,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
519,238,MGY,current,,238-MGY,from top,limestone,Precambrian,,evergreen,forest,"closed forest, evergreen broad leaf",thick,30.0,no,no,10.0,stalagmite,fast flow,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
520,239,BLK12B,current,,239-BLK12B,from top,unknown,unknown,continuous carbonate,unknown,unknown,"closed forest, deciduous needle leaf",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
521,240,AN4,current,,240-AN4,from top,limestone,unknown,,evergreen,forest,"closed forest, evergreen broad leaf",thin,,no,no,10.0,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,no,no,unknown,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
522,240,AN8,current,,240-AN8,from top,limestone,unknown,,evergreen,forest,"closed forest, evergreen broad leaf",thin,,no,no,15.0,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,no,no,unknown,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
523,241,GB09-03,current,,241-GB0903,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,no,no,300.0,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,no,unknown,unknown,no,no,unknown,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
524,241,GB11-09,current,,241-GB1109,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,no,no,300.0,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,no,unknown,unknown,no,no,unknown,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
525,242,HZZ-11,current,,242-HZZ11,from base,dolomite limestone,Jurassic,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,yes,yes,1000.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,yes,unknown,NIST SRM 612,Yes-SISAL downsampled,Binned average,yes,LA-ICP-MS,NIST SRM 612,Yes-SISAL downsampled,Binned average,yes,LA-ICP-MS,NIST SRM 612,Yes-SISAL downsampled,Binned average,no,,,,,no,,,,,no,,,yes,no,no,no,1,1,https://www.ncdc.noaa.gov/paleo-search/study/26873
526,242,HZZ-27,current,,242-HZZ27,from base,dolomite limestone,Jurassic,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,yes,yes,1000.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,yes,unknown,NIST SRM 612,Yes-SISAL downsampled,Binned average,yes,LA-ICP-MS,NIST SRM 612,Yes-SISAL downsampled,Binned average,yes,LA-ICP-MS,NIST SRM 612,Yes-SISAL downsampled,Binned average,no,,,,,no,,,,,no,,,yes,no,no,no,1,1,https://www.ncdc.noaa.gov/paleo-search/study/26873
527,243,KG-6,current,,243-KG6,from top,limestone,Precambrian,,deciduous,forest,"closed forest, evergreen broad leaf",thick,10.0,no,no,200.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
528,244,LH1,current,,244-LH1,from top,limestone,Ordovician,continuous carbonate,deciduous,forest,"closed forest, deciduous broad leaf",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
529,244,LH4,current,,244-LH4,from top,limestone,Ordovician,continuous carbonate,deciduous,forest,"closed forest, deciduous broad leaf",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
530,244,LH5,current,,244-LH5,from top,limestone,Ordovician,continuous carbonate,deciduous,forest,"closed forest, deciduous broad leaf",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
531,244,LH6,current,,244-LH6,from top,limestone,Ordovician,continuous carbonate,deciduous,forest,"closed forest, deciduous broad leaf",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
532,244,LH9,current,,244-LH9,from top,limestone,Ordovician,continuous carbonate,deciduous,forest,"closed forest, deciduous broad leaf",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
533,244,LH30,current,,244-LH30,from top,limestone,Ordovician,continuous carbonate,deciduous,forest,"closed forest, deciduous broad leaf",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
534,245,NK-1305,current,,245-NK1305,from top,unknown,Precambrian,,unknown,unknown,herbaceous vegetation,unknown,8.0,unknown,unknown,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,yes,unknown,other (see notes),No-not applicable,,no,,,,,yes,solution ICP-MS,other (see notes),No-not applicable,,yes,solution ICP-MS,other (see notes),No-not applicable,,no,,,,,no,,,yes,no,no,yes,1,1,
535,246,SR02,current,,246-SR02,from top,limestone,Pleistocene,continuous carbonate,unknown,unknown,permanent water bodies,unknown,,no,no,450.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,unknown,unknown,unknown,unknown,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncdc.noaa.gov/paleo/study/19199
536,247,SHC-01,current,,247-SHC01,from top,limestone,Oligocene,,unknown,unknown,herbaceous vegetation,unknown,16.0,no,no,200.0,stalagmite,mixed,,yes,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
537,247,SHC-02,current,,247-SHC02,from top,limestone,Oligocene,,unknown,unknown,herbaceous vegetation,unknown,16.0,no,no,200.0,stalagmite,mixed,,yes,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
538,248,SQ1,current,,248-SQ1,from top,limestone,Triassic,continuous carbonate,evergreen,forest,"open forest, other",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
539,248,SQ7,current,,248-SQ7,from top,limestone,Triassic,continuous carbonate,evergreen,forest,"open forest, other",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
540,249,SG1,current,,249-SG1,from top,unknown,unknown,continuous carbonate,unknown,forest,"closed forest, evergreen broad leaf",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
541,249,SG2,current,,249-SG2,from top,unknown,unknown,continuous carbonate,unknown,forest,"closed forest, evergreen broad leaf",unknown,,no,no,,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
542,250,WY27,current,,250-WY27,from top,unknown,unknown,discontinuous carbonate,unknown,unknown,cultivated and managed vegetation / agriculture,unknown,,,,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
543,250,WY33,current,,250-WY33,from top,unknown,unknown,discontinuous carbonate,unknown,unknown,cultivated and managed vegetation / agriculture,unknown,,,,500.0,stalagmite,unknown,,no,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
544,251,ZZ12,current,,251-ZZ12,from top,dolomite limestone,Cambrian,continuous carbonate,unknown,forest,"closed forest, deciduous broad leaf",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
545,252,AD4,current,,252-AD4,from top,limestone,Eocene,,unknown,unknown,shrubs,unknown,10.0,no,no,20.0,stalagmite,unknown,,yes,yes,Vienna-PDB,no,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
546,253,Hq-1,current,,253-HQ1,from top,limestone,Palaeocene,,barren,limited or no use,shrubs,unknown,,no,no,200.0,stalagmite,unknown,,yes,yes,Vienna-PDB,no,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
547,253,STM1,current,,253-STM1,from top,limestone,Palaeocene,,barren,limited or no use,shrubs,unknown,,no,no,2000.0,stalagmite,unknown,,yes,yes,Vienna-PDB,no,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
548,253,STM6,current,,253-STM6,from top,limestone,Palaeocene,,barren,limited or no use,shrubs,unknown,,no,no,2000.0,stalagmite,unknown,,yes,yes,Vienna-PDB,no,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
549,254,46745,current,,254-46745,from top,other (see notes),mixed (see notes),,shrubland,mixed (see notes),herbaceous vegetation,thick,50.0,,,,flowstone,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
550,254,46746-a,current,,254-46746A,from top,other (see notes),mixed (see notes),,shrubland,mixed (see notes),herbaceous vegetation,thick,50.0,,,,stalactite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
551,254,46747,current,,254-46747,from top,other (see notes),mixed (see notes),,shrubland,mixed (see notes),herbaceous vegetation,thick,50.0,,,,stalactite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
552,254,138862.1,current,,254-1388621,from top,other (see notes),mixed (see notes),,shrubland,mixed (see notes),herbaceous vegetation,thick,50.0,,,,flowstone,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
553,254,138862.2a,current,,254-1388622A,from top,other (see notes),mixed (see notes),,shrubland,mixed (see notes),herbaceous vegetation,thick,50.0,,,,flowstone,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
554,254,142828,current,,254-142828,from top,other (see notes),mixed (see notes),,shrubland,mixed (see notes),herbaceous vegetation,thick,50.0,,,,flowstone,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
555,254,46746-b,current,,254-46746B,from base,other (see notes),mixed (see notes),,shrubland,mixed (see notes),herbaceous vegetation,thick,50.0,,,,stalactite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
556,254,138862.2b,current,,254-1388622B,from top,other (see notes),mixed (see notes),,shrubland,mixed (see notes),herbaceous vegetation,thick,50.0,,,,flowstone,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
