sample_id,d13C_measurement,d13C_precision
495752,-5.48906112113946,0.06
495753,-5.80330847274553,0.06
495754,-5.84173533739659,0.06
495755,-5.55171855524367,0.06
495756,-5.6970427301467,0.06
495757,-5.78408989660131,0.06
495758,-5.27220698409422,0.06
495759,-5.14083603714626,0.06
495760,-5.47042765021475,0.06
495761,-5.15070847518722,0.06
495762,-5.34649688278113,0.06
495763,-5.73708026180142,0.06
495764,-5.89093771657937,0.06
495765,-5.13123147601062,0.06
495766,-4.5858035641933,0.06
495767,-5.21123222829076,0.06
495768,-3.85980854219261,0.06
495769,-5.27903122618616,0.06
495770,-6.50384035247683,0.06
495771,-7.25573237912107,0.06
495772,-6.60559559110992,0.06
495773,-6.77775613797886,0.06
495774,-6.93817933932615,0.06
495775,-5.53033341605805,0.06
495776,-5.40043946278982,0.06
495777,-6.17600552409654,0.06
495778,-6.50958292173158,0.06
495779,-6.3293121339119,0.06
495780,-6.6559153880829,0.06
495781,-7.00431193509754,0.06
495782,-6.78284485464947,0.06
495783,-5.90203164277033,0.06
495784,-4.47304488673706,0.06
495785,-4.21645998435871,0.06
495786,-4.20155977333797,0.06
495787,-3.53931870937962,0.06
495788,-3.74340841125721,0.06
495789,-4.28851049080721,0.06
495790,-5.01327569454365,0.06
495791,-4.61262877799178,0.06
495792,-4.25420689027597,0.06
495793,-4.94273454124858,0.06
495794,-5.37849224223793,0.06
495795,-4.82515608819596,0.06
495796,-4.58521713486452,0.06
495797,-5.11448424534298,0.06
495798,-5.21409567907925,0.06
495799,-5.21403895383256,0.06
495800,-4.84713299978817,0.06
495801,-4.79750121000205,0.06
495802,-4.95962716824833,0.06
495803,-4.96548467924862,0.06
495804,-5.47527001022566,0.06
495805,-5.22861925688062,0.06
495806,-5.55131227506872,0.06
495807,-5.17763487353473,0.06
495808,-4.70806701250268,0.06
495809,-4.72014499951943,0.06
495810,-5.8998509091539,0.06
495811,-6.56338526903495,0.06
495812,-6.71247560013992,0.06
495813,-6.11042482935328,0.06
495814,-5.5904488834552,0.06
495815,-6.22006221832253,0.06
495816,-6.09235546170558,0.06
495817,-5.84759023883434,0.06
495818,-6.06613487998178,0.06
495819,-5.01828824293514,0.06
495820,-5.17069254388929,0.06
495821,-5.60905401591533,0.06
495822,-5.66364273024796,0.06
495823,-5.25451294866708,0.06
495824,-5.93969786138028,0.06
495825,-6.74195406343954,0.06
495826,-5.68412531201314,0.06
495827,-4.61776482521353,0.06
495828,-5.08254247127176,0.06
495829,-4.98726013034159,0.06
495830,-5.73799339536887,0.06
495831,-6.03990449184615,0.06
495832,-5.61461978404214,0.06
495833,-5.27516032542708,0.06
495834,-5.24018845768123,0.06
495835,-5.68344252174084,0.06
495836,-5.48557404275796,0.06
495837,-4.77238924887138,0.06
495838,-4.74929349541341,0.06
495839,-5.14767892795048,0.06
495840,-5.21202923048487,0.06
495841,-5.17501519289524,0.06
495842,-5.93856450132836,0.06
495843,-6.4163651591855,0.06
495844,-5.94978914325204,0.06
495845,-5.30023730075576,0.06
495846,-5.12814316544635,0.06
495847,-5.11615247137462,0.06
495848,-5.2478691917632,0.06
495849,-5.63996836779941,0.06
495850,-5.7539358202324,0.06
495851,-5.32772446717274,0.06
495852,-5.89611924267844,0.06
495853,-5.8136605368414,0.06
495854,-5.5284270245848,0.06
495855,-5.95635000928248,0.06
495856,-6.54201617804198,0.06
495857,-6.66115316108813,0.06
495858,-5.32067692531296,0.06
495859,-4.47207896735549,0.06
495860,-5.28141569279277,0.06
495861,-5.69970835492005,0.06
495862,-5.8185923791419,0.06
495863,-5.51964853398944,0.06
495864,-4.98151070774844,0.06
495865,-4.92236167607784,0.06
495866,-5.22183541092542,0.06
495867,-5.2644968967229,0.06
495868,-4.65000930727557,0.06
495869,-4.50833347195386,0.06
495870,-4.13315347205408,0.06
495871,-4.74930974343397,0.06
495872,-4.56087437811695,0.06
495873,-5.21867993915154,0.06
495874,-5.04390669045424,0.06
495875,-4.38530665614751,0.06
495876,-5.14467537108662,0.06
495877,-5.98794377207177,0.06
495878,-5.62993991867043,0.06
495879,-4.13250911639112,0.06
495880,-3.85142451560528,0.06
495881,-4.20160406783049,0.06
495882,-4.63813878611063,0.06
495883,-4.71905949278444,0.06
495884,-5.47835704761795,0.06
495885,-5.61765727316577,0.06
495886,-4.09526254170099,0.06
495887,-4.57598611040637,0.06
495888,-4.14967367298117,0.06
495889,-3.51790844865953,0.06
495890,-3.8456271653905,0.06
495891,-4.17110791043059,0.06
495892,-4.70147619259217,0.06
495893,-4.4505925803485,0.06
495894,-4.19664150465368,0.06
495895,-4.16782796617762,0.06
495896,-4.13809442906013,0.06
495897,-4.67665935264351,0.06
495898,-4.72621634304877,0.06
495899,-4.8438882711988,0.06
495900,-5.23763083012372,0.06
495901,-5.19840777726772,0.06
495902,-4.8351958486454,0.06
495903,-4.72358179802858,0.06
495904,-5.5393547060255,0.06
495905,-6.29753199960174,0.06
495906,-6.02043739119603,0.06
495907,-6.21413990243271,0.06
495908,-6.41666753875763,0.06
495909,-6.70311958366245,0.06
495910,-6.41816838529389,0.06
495911,-5.52932599156649,0.06
495912,-5.18196444316438,0.06
495913,-5.6287502894786,0.06
495914,-5.70044985491868,0.06
495915,-5.87541349173683,0.06
495916,-5.96256450563821,0.06
495917,-5.79268794234096,0.06
495918,-6.20978037947482,0.06
495919,-6.59977199633798,0.06
495920,-6.22676924334026,0.06
495921,-6.64103134339642,0.06
495922,-6.86983685318662,0.06
495923,-6.85951800525446,0.06
495924,-6.68788129923869,0.06
495925,-6.62681949257815,0.06
495926,-6.93562375843782,0.06
495927,-7.76850085851081,0.06
495928,-8.16193136160571,0.06
495929,-7.99103210179243,0.06
495930,-7.34735889689325,0.06
495931,-6.6942062179697,0.06
495932,-6.80997191675122,0.06
495933,-6.65336503765583,0.06
495934,-6.63457344004092,0.06
495935,-6.75515374787937,0.06
495936,-6.51992975756375,0.06
495937,-6.40300462242829,0.06
495938,-6.17226653051944,0.06
495939,-6.30099271614082,0.06
495940,-6.50003079588762,0.06
495941,-5.99053492367813,0.06
495942,-6.2758434543339,0.06
495943,-6.02042166936919,0.06
495944,-6.12703052824156,0.06
495945,-6.2882636367649,0.06
495946,-5.71090073615461,0.06
495947,-6.18888469353791,0.06
495948,-6.49630392364311,0.06
495949,-6.0656220040304,0.06
495950,-5.59232986713609,0.06
495951,-5.66980111084019,0.06
495952,-5.66374445073413,0.06
495953,-5.66863867031552,0.06
495954,-5.77335740601561,0.06
495955,-5.66368642016945,0.06
495956,-5.54918014655781,0.06
495957,-5.60290493888631,0.06
495958,-6.24100826377971,0.06
495959,-6.1615810874403,0.06
495960,-5.65953034776372,0.06
495961,-5.50176112828269,0.06
495962,-6.18647415737472,0.06
495963,-6.49199797506331,0.06
495964,-6.44209665719238,0.06
495965,-6.23176834042582,0.06
495966,-6.9531038905357,0.06
495967,-6.69172495170969,0.06
495968,-6.23525135602179,0.06
495969,-6.50308781577116,0.06
495970,-5.9273066740289,0.06
495971,-5.49253719522715,0.06
495972,-5.39877137394054,0.06
495973,-5.44218239348156,0.06
495974,-5.36172379470939,0.06
495975,-5.14231289112033,0.06
495976,-5.03853415092365,0.06
495977,-5.76517339338832,0.06
495978,-5.94086379347889,0.06
495979,-5.08982446004052,0.06
495980,-4.88048677717821,0.06
495981,-5.12930694116336,0.06
495982,-5.24882972222922,0.06
495983,-5.38724293812713,0.06
495984,-5.42123261434748,0.06
495985,-5.04932634220287,0.06
495986,-4.50230260157458,0.06
495987,-4.61795160644704,0.06
495988,-5.23726972449914,0.06
495989,-5.28118885375266,0.06
495990,-5.24328983386127,0.06
495991,-5.11223731517468,0.06
495992,-4.70926222956555,0.06
495993,-4.61660577512065,0.06
495994,-4.48913465862158,0.06
495995,-4.69623675249881,0.06
495996,-4.9783364844555,0.06
495997,-4.91372764141679,0.06
495998,-4.65225578739768,0.06
495999,-5.05017250744037,0.06
496000,-4.66475816032094,0.06
496001,-4.28341870938424,0.06
496002,-3.98724707581048,0.06
496003,-3.54667917281218,0.06
496004,-3.6680823728067,0.06
496005,-4.42243058514671,0.06
496006,-4.22860665779421,0.06
496007,-3.83930321101873,0.06
496008,-2.76959584151753,0.06
496009,-2.50816014643271,0.06
496010,-2.26598354459563,0.06
496011,-2.24275148132784,0.06
496012,-2.19064932187698,0.06
496013,-1.97816072942117,0.06
496014,-1.89900952505124,0.06
496015,-1.95483289969161,0.06
496016,-2.05683032558823,0.06
496017,-1.95602092446172,0.06
496018,-1.4447750114582,0.06
496019,-1.41202426011618,0.06
496020,-1.04722454508389,0.06
496021,-0.930893418539977,0.06
496022,-0.758384528458915,0.06
496023,-0.469477236534145,0.06
496024,-10.0178056138556,0.06
496025,-10.0720404292474,0.06
496026,-10.016403489955,0.06
496027,-10.2225644239111,0.06
496028,-10.1987116227223,0.06
496029,-10.1135894409131,0.06
496030,-9.90451538815697,0.06
496031,-9.794952359321,0.06
496032,-9.7941417770545,0.06
496033,-9.87574340838863,0.06
496034,-9.88793301588469,0.06
496035,-9.79802146678318,0.06
496036,-9.71696907512393,0.06
496037,-9.67330196973497,0.06
496038,-9.65862207909186,0.06
496039,-9.60621883600994,0.06
496040,-9.73548718652392,0.06
496041,-9.80838670339309,0.06
496042,-9.98714676540971,0.06
496043,-10.1058699104376,0.06
496044,-10.0098796255508,0.06
496045,-9.90183036594637,0.06
496047,-9.80302530332354,0.06
496048,-9.82100572652912,0.06
496049,-10.0712835446317,0.06
496050,-10.2652783987658,0.06
496051,-10.443933470862,0.06
496052,-10.5549880529983,0.06
496053,-10.6306035081227,0.06
496054,-10.1622643000208,0.06
496055,-10.4193599496847,0.06
496056,-10.3236854822659,0.06
496057,-10.184048976517,0.06
496058,-9.80154856447606,0.06
496059,-9.75857905312209,0.06
496060,-9.67483934206385,0.06
496062,-9.70525996237534,0.06
496063,-10.0189542622906,0.06
496064,-10.0424366498347,0.06
496065,-10.2531565245362,0.06
496066,-10.3394614780356,0.06
496067,-10.4724271521865,0.06
496068,-10.442516976883,0.06
496069,-10.2964701278671,0.06
496070,-10.3514828566943,0.06
496071,-10.4938631538252,0.06
496072,-10.1807639241096,0.06
496073,-10.2553799721889,0.06
496074,-10.1673105155552,0.06
496075,-9.99955819936661,0.06
496076,-10.1254949127152,0.06
496077,-10.1513714067343,0.06
496078,-9.90741684395292,0.06
496079,-9.70692399454253,0.06
496080,-9.54147849682861,0.06
496081,-9.65503875373604,0.06
496082,-9.78183048121352,0.06
496083,-9.87463135745933,0.06
496084,-9.77095766245884,0.06
496085,-9.63433087356404,0.06
496086,-9.88937626440983,0.06
496087,-9.93879559089605,0.06
496088,-9.8803335422679,0.06
496089,-9.8283874794217,0.06
496090,-9.60572859833026,0.06
496091,-9.56615789334466,0.06
496092,-9.85265938764339,0.06
496093,-9.8686462683339,0.06
496094,-9.39480987882856,0.06
496095,-8.93705310665134,0.06
496096,-8.48392640586628,0.06
496097,-8.39504072977054,0.06
496098,-8.47822010382482,0.06
496099,-9.00779591219247,0.06
496100,-9.34875496986236,0.06
496101,-9.46961794740085,0.06
496102,-9.23355161249856,0.06
496103,-9.27826478303867,0.06
496104,-9.00520445317813,0.06
496105,-8.8587588325517,0.06
496106,-8.95044999820208,0.06
496107,-9.17960818399284,0.06
496108,-9.47577028562644,0.06
496109,-9.77198751126383,0.06
496110,-10.2090753546019,0.06
496111,-10.5177201527014,0.06
496112,-10.771780543656,0.06
496113,-10.7401079689586,0.06
496114,-10.5484537667858,0.06
496115,-10.8596817820837,0.06
496116,-10.7771792624476,0.06
496117,-10.5370050450919,0.06
496118,-10.6592107113094,0.06
496119,-10.6809643624603,0.06
496120,-9.90214722940697,0.06
496121,-10.4556797204887,0.06
496122,-10.4329482576405,0.06
496123,-10.3200072026384,0.06
496124,-10.4155415371569,0.06
496125,-10.597393926796,0.06
496126,-10.4866208002221,0.06
496127,-10.447701960458,0.06
496128,-10.4406407063394,0.06
496129,-10.3101360913739,0.06
496130,-10.3695216421116,0.06
496131,-10.3616242727963,0.06
496132,-10.6406124771765,0.06
496133,-10.8534677355219,0.06
496134,-10.9209683176519,0.06
496135,-10.5402788810482,0.06
496136,-10.4843656888922,0.06
496137,-10.4972153245123,0.06
496138,-10.4038420190692,0.06
496139,-10.4955013219808,0.06
496140,-10.4091506157313,0.06
496141,-10.3826257835697,0.06
496142,-10.0835626817636,0.06
496143,-9.92194584751769,0.06
496144,-10.0927471165967,0.06
496145,-10.571415776686,0.06
496146,-10.9752088852196,0.06
496147,-10.961013888343,0.06
496148,-10.6105839977517,0.06
496149,-10.7095109268384,0.06
496150,-10.7435928001462,0.06
496151,-10.4331563318178,0.06
496152,-10.1135623811917,0.06
496153,-10.2038732946265,0.06
496154,-10.3665324726111,0.06
496155,-10.1517750290513,0.06
496156,-10.1118421060095,0.06
496157,-10.2493225306604,0.06
496158,-10.4500658846526,0.06
496159,-10.2770810246307,0.06
496160,-10.4102480471262,0.06
496161,-10.4196586383435,0.06
496162,-10.396864489089,0.06
496163,-10.4031129964425,0.06
496164,-10.5905959598511,0.06
496165,-10.6319756017779,0.06
496166,-10.5713312459836,0.06
496167,-10.1768646358757,0.06
496168,-10.6689081177673,0.06
496169,-10.7391251776133,0.06
496170,-10.5158382860796,0.06
496171,-10.3469387122153,0.06
496172,-10.1652614792024,0.06
496173,-10.0098615291648,0.06
496174,-9.99265520792253,0.06
496175,-10.1308171046849,0.06
496176,-10.2417100266861,0.06
496177,-10.0993874077243,0.06
496178,-10.2580374357209,0.06
496179,-10.22195717101,0.06
496180,-10.4708756299109,0.06
496181,-10.3599445740525,0.06
496182,-10.3096906959392,0.06
496183,-10.1909365047788,0.06
496184,-10.0850125251906,0.06
496185,-10.137671137161,0.06
496186,-10.3626411096707,0.06
496187,-10.4457846733046,0.06
496188,-10.9910793671857,0.06
496189,-11.1202908844564,0.06
496190,-11.2548044562411,0.06
496191,-10.9711429235753,0.06
496192,-11.1271688951613,0.06
496193,-10.3393836331694,0.06
496194,-10.569614086915,0.06
496195,-10.3586454867495,0.06
496196,-10.3164886690675,0.06
496197,-10.2899902461106,0.06
496198,-10.3327231275901,0.06
496199,-10.5241319033142,0.06
496200,-10.5357260637203,0.06
496201,-10.6143588142477,0.06
496202,-10.7770890944908,0.06
496203,-10.6435493636813,0.06
496204,-10.3874864431964,0.06
496205,-10.402780271373,0.06
496206,-11.2058063829331,0.06
496207,-11.2096961880997,0.06
496208,-11.1903521835024,0.06
496209,-11.1410903416099,0.06
496210,-11.0179306537647,0.06
496211,-11.0900631725206,0.06
496212,-10.7130953253767,0.06
496213,-10.9292154395953,0.06
496214,-11.0486733700068,0.06
496215,-11.1053572590786,0.06
496216,-11.0221389850631,0.06
496217,-10.8911270849966,0.06
496218,-10.9269353073724,0.06
496219,-10.7253377439931,0.06
496220,-10.8709153087007,0.06
496221,-10.7708336299792,0.06
496222,-10.8414827280849,0.06
496223,-11.0150838777185,0.06
496224,-10.9644863195773,0.06
496225,-10.9836307551087,0.06
496226,-10.8832287759788,0.06
496227,-10.7866600432784,0.06
496228,-10.8962031765294,0.06
496229,-11.1018871943451,0.06
496230,-11.2014702461146,0.06
496231,-11.1828041424109,0.06
496232,-11.0564398569845,0.06
496233,-10.9903013147764,0.06
496234,-11.0703919426631,0.06
496235,-11.0494447334713,0.06
496236,-10.9197598131936,0.06
496237,-10.9281822063271,0.06
496238,-10.8757570949143,0.06
496239,-10.6423659856468,0.06
496240,-10.686368617799,0.06
496241,-10.7354314820511,0.06
496242,-10.7073284938434,0.06
496243,-10.7754534705493,0.06
496244,-10.7529288469707,0.06
496245,-10.6431009132443,0.06
496246,-10.7252249595634,0.06
496247,-10.7683754514634,0.06
496248,-10.5511441717925,0.06
496249,-10.6299292719983,0.06
496250,-10.5713532866737,0.06
496251,-10.4429957653563,0.06
496252,-10.3168876191969,0.06
496253,-10.0945466044658,0.06
496254,-9.86872675121003,0.06
496255,-9.86332968171612,0.06
496256,-9.88757638082815,0.06
496257,-9.76764704344068,0.06
496258,-9.56016231048962,0.06
496259,-9.33768985555833,0.06
496260,-9.18627197029089,0.06
496261,-9.67979326754361,0.06
496262,-9.86511861713721,0.06
496263,-10.3093796745197,0.06
496264,-10.4696222204341,0.06
496265,-10.5707065734804,0.06
496266,-10.3810954358374,0.06
496267,-10.3002675519826,0.06
496268,-10.5328619382132,0.06
496269,-10.6952832297953,0.06
496270,-10.8535258733482,0.06
496271,-11.0133707108989,0.06
496272,-10.9930892898422,0.06
496273,-11.0539377676538,0.06
496274,-11.0944330723272,0.06
496275,-11.0544388091035,0.06
496276,-11.1182979713042,0.06
496277,-10.9940813299722,0.06
496278,-10.919136105335,0.06
496279,-10.8921226622153,0.06
496280,-10.7968035386801,0.06
496281,-10.8588535449984,0.06
496282,-10.935900661442,0.06
496283,-10.8117974706281,0.06
496284,-10.873581849004,0.06
496285,-10.9967686333667,0.06
496286,-10.9872052381879,0.06
496287,-10.9304686346449,0.06
496288,-11.1101773462672,0.06
496289,-11.1778953240555,0.06
496290,-11.1426248259133,0.06
496291,-11.1899176201005,0.06
496292,-11.0783449500143,0.06
496293,-11.1451081733464,0.06
496294,-11.0210948104233,0.06
496295,-11.1338909176268,0.06
496296,-11.1537087341855,0.06
496297,-11.050444500279,0.06
496298,-11.0546915341835,0.06
496299,-11.0525217838718,0.06
496300,-11.0341958029979,0.06
496301,-11.2050074036096,0.06
496302,-11.0247818274498,0.06
496303,-11.2207211842889,0.06
496304,-11.266209700176,0.06
496305,-11.1661205088064,0.06
496306,-10.9960432464352,0.06
496307,-11.1867907289598,0.06
496308,-11.1902060395402,0.06
496309,-11.3428433737389,0.06
496310,-11.3705184257191,0.06
496311,-11.4834510336591,0.06
496312,-11.3134059736279,0.06
496313,-11.6620194616356,0.06
496314,-11.6791749131225,0.06
496315,-11.541800214518,0.06
496316,-11.4201478043591,0.06
496317,-11.4434672545459,0.06
496318,-11.4740765698485,0.06
496319,-11.419295055796,0.06
496320,-11.4051201492762,0.06
496321,-11.3423498147127,0.06
496322,-11.5330277356195,0.06
496323,-11.499061397683,0.06
496324,-11.4774513974873,0.06
496325,-11.6091315983811,0.06
496326,-11.537720536211,0.06
496327,-11.576133147959,0.06
496328,-11.5094610260219,0.06
496329,-11.6642988873391,0.06
496330,-11.6629076839099,0.06
496331,-11.4493705165668,0.06
496332,-11.4897559388866,0.06
496333,-11.6686329129943,0.06
496334,-11.5645266987296,0.06
496335,-11.6996252430019,0.06
496336,-11.7660449485903,0.06
496337,-11.7226206081954,0.06
496338,-11.6577596433653,0.06
496339,-11.5159305777836,0.06
496340,-11.7688583196915,0.06
496341,-11.5879082477247,0.06
496342,-11.5878967014562,0.06
496343,-11.3752009181392,0.06
496344,-11.2585857259017,0.06
496345,-11.3244868034942,0.06
496346,-11.3869348477653,0.06
496347,-11.442321521531,0.06
496348,-11.7198930304763,0.06
496349,-11.6440085127938,0.06
496350,-11.7661992415202,0.06
496351,-11.7830667177857,0.06
496352,-11.6661480966263,0.06
496353,-11.6574256250727,0.06
496354,-11.8897259753688,0.06
496355,-11.8163520870636,0.06
496356,-11.7853485288178,0.06
496357,-11.8633551407715,0.06
496358,-11.8764552900187,0.06
496359,-11.645849390342,0.06
496360,-11.6291618780125,0.06
496361,-11.6261144010339,0.06
496362,-11.5300830732598,0.06
496363,-11.3323112614772,0.06
496364,-11.3802189055224,0.06
496365,-11.241331276362,0.06
496366,-11.4705389812422,0.06
496367,-11.3866736396442,0.06
496368,-11.3043861841813,0.06
496369,-11.3465675427765,0.06
496370,-11.2613275589527,0.06
496371,-11.3298698188458,0.06
496372,-11.266934837748,0.06
