sample_id,d18O_measurement,d18O_precision
5991,-7.05,0.08
5992,-6.96,0.08
5993,-7.01,0.08
5994,-6.92,0.08
5995,-7.16,0.08
5996,-7.29,0.08
5997,-7.2,0.08
5998,-7.21,0.08
5999,-7.19,0.08
6000,-7.29,0.08
6001,-7.24,0.08
6002,-7.23,0.08
6003,-7.15,0.08
6004,-7.29,0.08
6005,-7.04,0.08
6006,-6.95,0.08
6007,-6.86,0.08
6008,-6.75,0.08
6009,-6.75,0.08
6010,-6.84,0.08
6011,-7.15,0.08
6012,-7.37,0.08
6013,-7.4,0.08
6014,-7.62,0.08
6015,-7.67,0.08
6016,-7.88,0.08
6017,-8.08,0.08
6018,-7.99,0.08
6019,-8.19,0.08
6020,-8.15,0.08
6021,-7.96,0.08
6022,-7.61,0.08
6023,-7.65,0.08
6024,-7.46,0.1
6025,-7.43,0.1
6026,-7.43,0.1
6027,-7.3,0.1
6028,-7.16,0.08
6029,-7.12,0.08
6030,-7.11,0.08
6031,-7.03,0.08
6032,-7.01,0.08
6033,-7.45,0.08
6034,-7.67,0.08
6035,-7.98,0.08
6036,-7.76,0.08
6037,-7.78,0.08
6038,-8.14,0.08
6039,-8.58,0.08
6040,-8.21,0.08
6041,-8.29,0.08
6042,-7.99,0.08
6043,-7.96,0.08
6044,-7.87,0.08
6045,-7.77,0.08
6046,-7.81,0.08
6047,-7.87,0.08
6048,-8.03,0.08
6049,-8.04,0.08
6050,-8.14,0.08
6051,-8.1,0.08
6052,-8.07,0.08
6053,-7.93,0.08
6054,-8.06,0.08
6055,-8.19,0.08
6056,-8.33,0.08
6057,-8.42,0.08
6058,-8.51,0.08
6059,-8.57,0.08
6060,-8.5,0.08
6061,-8.6,0.08
6062,-8.5,0.08
6063,-8.28,0.08
6064,-8.76,0.08
6065,-9.0,0.08
6066,-8.79,0.08
6067,-8.73,0.08
6068,-8.37,0.08
6069,-8.36,0.08
6070,-8.52,0.08
6071,-8.72,0.08
6072,-8.6,0.08
6073,-8.89,0.08
6074,-9.13,0.08
6075,-8.97,0.08
6076,-9.29,0.08
6077,-8.77,0.08
6078,-8.51,0.08
6079,-8.6,0.08
6080,-10.26,0.08
6081,-10.29,0.08
6082,-8.83,0.08
6083,-9.13,0.08
6084,-9.29,0.08
6085,-9.37,0.08
6086,-9.32,0.08
6087,-8.66,0.08
6088,-8.79,0.08
6089,-8.36,0.08
6090,-8.23,0.08
6091,-8.75,0.08
6092,-8.89,0.08
6093,-8.4,0.08
6094,-8.53,0.08
6095,-8.68,0.08
6096,-8.68,0.08
6097,-8.7,0.08
6098,-8.94,0.08
6099,-9.07,0.08
6100,-9.41,0.08
6101,-9.58,0.08
6102,-9.71,0.08
6103,-9.34,0.08
6104,-9.64,0.08
6105,-10.16,0.08
6106,-12.2,0.08
6107,-12.15,0.08
6108,-12.09,0.08
6109,-12.19,0.08
6110,-12.43,0.08
6111,-12.45,0.08
6112,-9.57,0.08
6113,-9.5,0.08
6114,-9.38,0.08
6115,-9.48,0.08
6116,-9.61,0.08
6117,-11.77,0.08
6118,-10.73,0.08
6119,-9.66,0.08
6120,-9.55,0.08
6121,-9.6,0.08
6122,-9.85,0.08
6123,-10.21,0.08
6124,-10.27,0.08
6125,-10.37,0.08
6126,-10.42,0.08
6127,-11.09,0.08
6128,-11.76,0.08
6129,-11.32,0.08
6130,-11.01,0.08
6131,-10.93,0.08
6132,-12.27,0.08
6133,-11.09,0.08
6134,-10.49,0.08
6135,-10.99,0.08
6136,-11.18,0.08
6137,-11.02,0.08
6138,-11.14,0.08
6139,-11.3,0.08
6140,-11.13,0.08
6141,-10.8,0.08
6142,-11.66,0.08
6143,-11.13,0.08
6144,-11.5,0.08
6145,-11.67,0.08
6146,-11.07,0.08
6147,-11.03,0.08
6148,-11.0,0.08
6149,-11.37,0.08
6150,-11.17,0.08
6151,-10.65,0.08
6152,-10.44,0.08
6153,-11.32,0.08
6154,-11.02,0.08
6155,-11.25,0.08
6156,-11.46,0.08
6157,-11.3,0.08
6158,-11.49,0.08
6159,-11.77,0.08
6160,-11.89,0.08
6161,-11.65,0.08
6162,-11.89,0.08
6163,-12.33,0.08
6164,-12.38,0.08
6165,-12.13,0.08
6166,-12.0,0.08
6167,-11.92,0.08
6168,-12.05,0.08
6169,-11.95,0.08
6170,-11.82,0.08
6171,-12.21,0.08
6172,-12.24,0.08
6173,-11.86,0.08
6174,-11.64,0.08
6175,-11.35,0.08
6176,-11.66,0.08
6177,-11.79,0.08
6178,-12.21,0.08
6179,-12.6,0.08
6180,-12.61,0.08
6181,-12.26,0.08
6182,-11.74,0.08
6183,-12.03,0.08
6184,-12.67,0.08
6185,-11.8,0.08
6186,-11.79,0.08
6187,-11.87,0.08
6188,-11.83,0.08
6189,-11.64,0.08
6190,-12.22,0.08
6191,-12.42,0.08
6192,-12.25,0.08
6193,-12.69,0.08
6194,-12.54,0.08
6195,-12.94,0.08
6196,-13.04,0.08
6197,-13.04,0.08
6198,-12.85,0.08
6199,-13.04,0.08
6200,-13.48,0.08
6201,-13.16,0.08
6202,-13.03,0.08
6203,-12.97,0.08
6204,-12.56,0.08
6205,-11.73,0.08
6206,-12.9,0.08
6207,-12.8,0.08
6208,-12.57,0.08
6209,-13.02,0.08
6210,-13.42,0.08
6211,-12.91,0.08
6212,-12.75,0.08
6213,-12.34,0.08
6214,-12.35,0.08
6215,-12.24,0.08
6216,-12.45,0.08
6217,-11.97,0.08
6218,-11.94,0.08
6219,-11.44,0.08
6220,-11.22,0.08
6221,-11.37,0.08
6222,-12.03,0.08
6223,-11.75,0.08
6224,-12.0,0.08
6225,-12.17,0.08
6226,-12.88,0.08
6227,-13.27,0.08
6228,-13.43,0.08
6229,-12.9,0.08
6230,-12.89,0.08
6231,-12.31,0.08
6232,-12.39,0.08
6233,-12.2,0.08
6234,-12.55,0.08
6235,-12.62,0.08
6236,-12.71,0.08
6237,-12.92,0.08
6238,-12.89,0.08
6239,-12.67,0.08
6240,-12.25,0.08
6241,-12.51,0.08
6242,-12.72,0.08
6243,-12.83,0.08
6244,-12.74,0.08
6245,-12.22,0.08
6246,-12.03,0.08
6247,-11.9,0.08
6248,-12.06,0.08
6249,-12.81,0.08
6250,-12.98,0.08
6251,-12.93,0.08
6252,-12.43,0.08
6253,-12.86,0.08
6254,-12.83,0.08
6255,-13.26,0.08
6256,-13.52,0.08
6257,-13.09,0.08
6258,-13.31,0.08
6259,-13.56,0.08
6260,-12.96,0.08
6261,-12.71,0.08
6262,-12.74,0.08
6263,-12.76,0.08
6264,-12.47,0.08
6265,-12.53,0.08
6266,-12.62,0.08
6267,-12.35,0.08
6268,-12.27,0.08
6269,-11.87,0.08
6270,-11.75,0.08
6271,-12.11,0.08
6272,-12.0,0.08
6273,-12.16,0.08
6274,-12.27,0.08
6275,-12.31,0.08
6276,-11.69,0.08
6277,-10.29,0.08
6278,-9.55,0.08
6279,-9.39,0.08
6281,-10.13,0.08
6282,-10.45,0.08
6283,-10.76,0.08
6284,-11.41,0.08
6285,-11.73,0.08
6286,-11.57,0.08
6287,-11.55,0.08
6288,-11.64,0.08
6289,-11.51,0.08
6290,-11.07,0.08
6291,-12.23,0.08
6292,-12.66,0.08
6293,-12.76,0.08
6294,-12.51,0.08
6295,-11.89,0.1
6296,-11.47,0.1
6297,-11.54,0.1
6298,-11.65,0.1
6299,-11.65,0.1
6300,-11.74,0.1
6301,-11.73,0.1
6302,-11.71,0.1
6303,-11.75,0.1
6304,-11.88,0.08
6305,-11.74,0.08
6306,-11.75,0.08
6307,-11.85,0.08
6308,-11.95,0.08
6309,-12.08,0.08
6310,-12.06,0.08
6311,-11.67,0.08
6312,-10.85,0.08
6313,-8.56,0.08
6315,-8.05,0.08
6316,-8.53,0.08
6317,-8.94,0.08
6318,-9.27,0.08
6319,-9.18,0.08
6320,-8.79,0.08
6321,-8.93,0.08
6322,-8.92,0.08
6323,-9.0,0.08
6324,-9.13,0.08
6325,-8.87,0.08
6326,-8.88,0.08
6327,-8.77,0.08
6328,-8.75,0.08
6329,-8.56,0.08
6330,-7.84,0.08
6331,-8.46,0.08
6332,-9.27,0.08
6333,-9.33,0.08
6334,-9.7,0.08
6335,-9.79,0.08
6336,-9.95,0.08
6337,-9.4,0.08
6338,-8.66,0.08
6339,-9.35,0.08
6340,-9.95,0.08
6341,-10.06,0.08
6342,-10.08,0.08
6343,-10.31,0.08
6344,-11.04,0.08
6345,-11.42,0.08
6346,-11.4,0.08
6347,-11.36,0.08
6348,-10.83,0.08
6349,-11.05,0.08
6350,-11.14,0.08
6351,-10.71,0.08
6352,-10.65,0.08
6353,-11.1,0.08
6354,-10.59,0.08
6355,-10.72,0.08
6356,-11.06,0.08
6357,-11.07,0.08
6358,-11.05,0.08
6359,-11.15,0.08
6360,-11.4,0.08
6361,-11.55,0.08
6362,-11.62,0.08
6363,-12.23,0.08
6364,-12.01,0.08
6365,-11.38,0.08
6366,-11.4,0.08
6367,-11.96,0.08
6368,-11.98,0.08
6369,-11.55,0.08
6370,-11.19,0.08
6371,-11.15,0.08
6372,-11.19,0.08
6373,-11.06,0.08
6374,-10.83,0.08
6375,-9.91,0.08
6376,-9.36,0.08
6377,-8.72,0.08
6378,-8.56,0.08
6379,-8.25,0.08
6380,-8.38,0.08
6381,-8.82,0.08
6382,-8.73,0.08
6383,-8.59,0.08
6384,-8.17,0.08
6385,-8.05,0.08
6386,-8.19,0.08
6387,-7.89,0.08
6388,-8.21,0.08
6389,-8.4,0.08
6390,-8.99,0.08
6391,-8.79,0.08
6392,-8.81,0.08
6393,-8.68,0.1
6394,-8.75,0.1
6395,-8.79,0.1
6396,-8.63,0.1
6397,-8.08,0.1
6398,-8.09,0.1
6399,-8.01,0.1
6400,-8.01,0.1
6401,-8.48,0.1
6402,-8.87,0.1
6403,-8.77,0.1
6404,-8.56,0.1
6405,-9.09,0.1
6406,-8.83,0.1
6407,-8.8,0.1
6408,-8.63,0.1
6409,-8.39,0.1
6410,-8.3,0.1
6411,-8.4,0.1
6412,-8.16,0.1
6413,-8.3,0.1
6414,-8.61,0.1
6415,-8.27,0.1
6416,-8.37,0.1
6417,-8.44,0.1
6418,-8.17,0.1
6419,-7.68,0.1
6420,-7.89,0.1
6421,-7.56,0.1
6422,-7.63,0.1
6423,-7.76,0.1
6424,-7.82,0.1
6425,-8.0,0.1
6426,-8.26,0.1
6427,-8.46,0.1
6428,-8.66,0.1
6429,-9.95,0.1
6430,-11.15,0.1
6431,-11.7,0.1
6432,-11.98,0.1
6433,-11.63,0.1
6434,-11.35,0.1
6435,-11.21,0.1
6436,-10.99,0.1
6437,-10.87,0.1
6438,-10.8,0.1
6439,-10.84,0.1
6440,-11.35,0.1
6441,-11.44,0.1
6442,-11.28,0.1
6443,-10.73,0.08
6444,-10.48,0.08
6445,-10.39,0.08
6446,-10.75,0.08
6447,-11.04,0.08
6448,-10.84,0.08
6449,-10.9,0.08
6450,-10.92,0.08
6451,-10.85,0.08
6452,-10.7,0.08
6453,-10.56,0.08
6454,-9.89,0.08
6455,-9.24,0.08
6456,-8.83,0.08
6457,-8.84,0.08
6458,-8.71,0.08
6459,-8.76,0.08
6460,-9.03,0.08
6461,-8.7,0.08
6462,-8.79,0.08
6463,-9.33,0.08
6464,-9.73,0.08
6465,-9.59,0.08
6466,-9.66,0.08
6467,-10.15,0.08
6468,-10.2,0.08
6469,-9.5,0.08
6470,-9.3,0.08
6471,-9.63,0.08
6472,-10.23,0.08
6473,-10.09,0.08
6474,-9.13,0.08
6475,-8.63,0.08
6476,-9.26,0.08
6477,-9.13,0.08
6478,-9.24,0.08
6479,-9.62,0.08
6480,-10.22,0.08
6481,-9.84,0.08
6482,-10.06,0.08
6483,-10.21,0.08
6484,-9.92,0.08
6485,-9.39,0.08
6486,-9.05,0.08
6487,-8.62,0.08
6488,-9.36,0.08
6489,-8.78,0.08
6490,-8.92,0.08
6491,-9.48,0.08
6492,-9.87,0.08
6493,-9.62,0.08
6494,-9.91,0.08
6495,-9.59,0.08
6496,-9.24,0.08
6497,-9.17,0.08
6498,-9.91,0.08
6499,-9.44,0.08
6500,-9.36,0.08
6501,-9.13,0.08
6502,-10.01,0.08
6503,-9.37,0.08
6504,-9.4,0.08
6505,-9.09,0.08
6506,-8.74,0.08
6507,-7.95,0.08
6508,-7.71,0.08
6509,-7.4,0.08
6510,-7.12,0.08
6511,-7.07,0.08
6512,-7.35,0.08
6513,-6.98,0.08
6514,-6.83,0.08
6515,-7.23,0.08
6516,-7.41,0.08
6517,-7.23,0.08
6518,-7.82,0.08
6519,-7.66,0.08
6520,-7.45,0.08
6521,-7.53,0.08
6522,-7.61,0.08
6523,-8.08,0.08
6524,-8.04,0.08
6525,-8.1,0.08
6526,-8.23,0.08
6527,-8.32,0.08
6528,-9.08,0.08
6529,-8.29,0.08
6530,-7.96,0.08
6531,-7.66,0.08
6532,-7.57,0.08
6533,-7.38,0.08
6534,-6.86,0.08
6535,-7.18,0.08
6536,-7.07,0.08
6537,-7.07,0.08
6538,-7.31,0.08
6539,-6.72,0.08
6540,-6.86,0.08
6541,-6.79,0.08
6542,-7.18,0.08
6543,-7.55,0.08
6544,-8.06,0.08
6545,-7.25,0.08
6546,-7.02,0.08
6547,-7.21,0.08
6548,-7.32,0.08
6549,-7.87,0.08
6550,-8.08,0.08
6551,-8.46,0.08
6552,-8.49,0.08
6553,-8.1,0.08
6554,-7.75,0.08
6555,-8.02,0.08
6556,-8.3,0.08
6557,-7.98,0.08
6558,-8.13,0.08
6559,-9.09,0.08
6560,-7.72,0.08
6561,-7.57,0.08
6562,-7.95,0.08
6563,-8.17,0.08
6564,-8.05,0.08
6565,-7.89,0.08
6566,-8.09,0.08
6567,-8.19,0.08
6568,-8.15,0.08
6569,-8.37,0.08
6570,-8.4,0.08
6571,-8.47,0.08
6572,-8.23,0.08
6573,-7.88,0.08
6574,-7.86,0.08
6575,-7.75,0.08
6576,-7.7,0.08
6577,-7.5,0.08
6578,-8.17,0.08
6579,-7.92,0.08
6580,-8.23,0.08
6581,-7.94,0.08
6582,-7.69,0.08
6583,-8.24,0.08
6584,-8.46,0.08
6585,-8.57,0.08
6586,-8.82,0.08
6587,-8.4,0.08
6588,-8.67,0.08
6589,-8.81,0.08
6590,-8.66,0.08
6591,-9.7,0.08
6592,-8.59,0.08
6593,-8.03,0.08
6594,-7.86,0.08
6595,-7.56,0.08
6596,-7.86,0.08
6597,-8.17,0.08
6598,-8.19,0.08
6599,-8.34,0.08
6600,-8.23,0.08
6601,-8.32,0.08
6602,-8.11,0.08
6603,-7.98,0.08
6604,-8.07,0.08
6605,-7.63,0.08
6606,-7.59,0.08
6607,-7.78,0.08
6608,-7.8,0.08
6609,-7.84,0.08
6610,-7.62,0.08
6611,-7.75,0.08
6612,-8.05,0.08
6613,-8.17,0.08
6614,-8.91,0.08
6615,-8.69,0.08
6616,-8.16,0.08
6617,-8.6,0.08
6618,-8.43,0.08
6619,-8.72,0.08
6620,-8.61,0.08
6621,-8.71,0.08
6622,-8.55,0.08
6623,-8.37,0.08
6624,-8.41,0.08
6625,-8.4,0.08
6626,-8.21,0.08
6627,-8.28,0.08
6628,-7.85,0.08
6629,-7.76,0.08
6630,-7.99,0.08
6631,-7.73,0.08
6632,-7.96,0.08
6633,-8.19,0.08
6634,-8.06,0.08
6635,-8.29,0.08
6636,-8.23,0.08
6637,-8.09,0.08
6638,-7.85,0.08
6639,-7.97,0.08
6640,-8.24,0.08
6641,-8.17,0.08
6642,-7.96,0.08
6643,-7.89,0.08
6644,-7.88,0.08
6645,-8.01,0.08
6646,-7.91,0.08
6647,-7.68,0.08
6648,-7.47,0.08
6649,-8.18,0.08
6650,-7.92,0.08
6651,-8.8,0.08
6652,-7.99,0.08
6653,-8.05,0.08
6654,-7.76,0.08
6655,-7.95,0.08
6656,-8.63,0.08
6657,-8.44,0.08
6658,-7.97,0.08
6659,-7.92,0.08
6660,-8.06,0.08
6661,-8.31,0.08
6662,-8.43,0.08
6663,-8.64,0.08
6664,-8.47,0.08
6665,-8.5,0.08
6666,-8.94,0.08
6667,-8.31,0.08
6668,-8.42,0.08
6669,-8.38,0.08
6670,-8.48,0.08
6671,-8.64,0.08
6672,-8.32,0.08
6673,-8.24,0.08
6674,-8.46,0.08
6675,-8.63,0.08
6676,-8.56,0.08
6677,-8.88,0.08
6678,-8.62,0.08
6679,-8.52,0.08
6680,-8.34,0.08
6681,-8.29,0.08
6682,-9.07,0.08
6683,-9.4,0.08
6684,-9.19,0.08
6685,-8.8,0.08
6686,-8.96,0.08
6687,-9.27,0.08
6688,-9.12,0.08
6689,-9.52,0.08
6690,-9.22,0.08
6691,-9.17,0.08
6692,-9.54,0.08
6693,-8.97,0.08
6694,-8.79,0.08
6695,-8.69,0.08
6696,-8.4,0.08
6697,-8.59,0.08
6698,-8.99,0.08
6699,-9.08,0.08
6700,-10.49,0.08
6701,-10.62,0.08
6702,-8.57,0.08
6703,-7.43,0.08
6704,-7.15,0.08
6705,-7.31,0.08
6706,-7.93,0.08
6707,-8.82,0.08
6708,-8.7,0.08
6709,-7.83,0.08
6710,-7.41,0.08
6711,-7.55,0.08
6712,-7.9,0.1
6713,-7.27,0.1
6714,-7.22,0.1
6715,-7.13,0.1
6716,-7.09,0.1
6717,-10.64,0.1
6718,-10.33,0.1
6719,-10.62,0.1
6720,-10.86,0.1
6721,-10.98,0.1
6722,-11.04,0.1
6723,-11.4,0.1
6724,-11.54,0.1
6725,-11.59,0.1
6726,-11.0,0.08
6727,-11.0,0.1
6728,-10.83,0.1
6729,-10.5,0.1
6730,-10.33,0.08
6731,-10.47,0.1
6732,-10.65,0.1
6733,-10.59,0.1
6734,-10.75,0.1
6735,-11.15,0.1
6736,-11.25,0.1
6737,-11.22,0.1
6738,-10.81,0.1
6739,-10.69,0.1
6740,-10.8,0.1
6741,-10.91,0.1
6742,-10.83,0.1
6743,-10.64,0.1
6744,-10.27,0.1
6745,-10.36,0.1
6746,-10.34,0.1
6747,-10.64,0.1
6748,-10.86,0.1
6749,-10.85,0.1
6750,-10.65,0.1
6751,-10.34,0.1
6752,-10.31,0.1
6753,-10.32,0.1
6754,-10.19,0.1
6755,-10.09,0.1
6756,-10.38,0.1
6757,-10.51,0.1
6758,-10.27,0.1
6759,-10.06,0.1
6760,-9.7,0.1
6761,-9.37,0.1
6762,-8.15,0.1
6763,-7.25,0.1
6764,-6.55,0.1
6765,-6.14,0.08
6766,-2.46,0.1
6767,-4.87,0.1
6768,-7.44,0.1
6769,-7.85,0.1
6770,-7.48,0.1
6771,-7.31,0.1
6772,-7.8,0.1
6773,-7.4,0.1
6774,-7.52,0.1
6775,-7.7,0.1
6776,-7.97,0.1
6777,-7.96,0.1
6778,-8.08,0.1
6779,-8.25,0.1
6780,-8.75,0.1
6781,-8.93,0.1
6782,-8.91,0.1
6783,-8.62,0.1
6784,-8.88,0.1
6785,-9.07,0.1
6786,-8.39,0.1
6787,-7.24,0.1
6788,-7.09,0.1
6789,-7.61,0.1
6790,-7.57,0.1
6791,-7.63,0.1
6792,-7.82,0.1
6793,-7.7,0.1
6794,-7.44,0.1
6795,-7.73,0.1
6796,-8.06,0.1
6797,-8.29,0.1
6798,-7.97,0.1
6799,-7.56,0.1
6800,-7.56,0.1
6801,-8.17,0.1
6802,-8.45,0.1
6803,-8.0,0.1
6804,-8.4,0.1
6805,-8.85,0.1
6806,-8.72,0.08
6807,-8.38,0.08
6808,-8.29,0.08
6809,-8.75,0.08
6810,-9.23,0.08
6811,-8.89,0.08
6812,-8.61,0.08
6813,-8.37,0.08
6814,-8.4,0.08
6815,-8.97,0.08
6816,-8.98,0.08
6817,-8.87,0.08
6818,-8.68,0.08
6819,-8.69,0.08
6820,-8.95,0.1
6821,-9.11,0.1
6822,-8.78,0.1
6823,-9.14,0.1
6824,-8.61,0.08
6825,-8.76,0.08
6826,-8.84,0.08
6827,-8.96,0.08
6828,-8.85,0.08
6829,-9.14,0.08
6830,-9.29,0.08
6831,-9.3,0.08
6832,-9.2,0.08
6833,-9.33,0.08
6834,-9.56,0.08
6835,-9.18,0.08
6836,-9.58,0.08
6837,-9.7,0.08
6838,-9.74,0.08
6839,-9.42,0.08
6840,-9.67,0.08
6841,-9.7,0.08
6842,-9.4,0.08
6843,-9.08,0.08
6844,-9.09,0.08
6845,-9.69,0.08
6846,-9.59,0.08
6847,-9.71,0.08
6848,-10.16,0.08
6849,-9.77,0.08
6850,-9.54,0.08
6851,-9.84,0.08
6852,-9.7,0.08
6853,-9.31,0.08
6854,-9.61,0.08
6855,-9.36,0.08
6856,-9.35,0.08
6857,-9.55,0.08
6858,-9.74,0.08
6859,-10.08,0.08
6860,-9.53,0.08
6861,-9.19,0.08
6862,-9.28,0.08
6863,-9.66,0.08
6864,-9.5,0.08
6865,-9.24,0.08
6866,-8.85,0.08
6867,-9.21,0.08
6868,-9.53,0.08
6869,-9.42,0.08
6870,-9.21,0.08
6871,-9.24,0.08
6872,-8.85,0.08
6873,-9.05,0.08
6874,-9.01,0.08
6875,-9.13,0.08
6876,-8.77,0.08
6877,-8.48,0.08
6878,-8.26,0.08
6879,-8.2,0.08
6880,-8.26,0.08
6881,-8.54,0.08
6882,-8.68,0.08
6883,-8.1,0.08
6884,-8.16,0.08
6885,-8.14,0.08
6886,-8.17,0.08
6887,-8.25,0.08
6888,-8.24,0.08
6889,-8.36,0.08
6890,-8.92,0.08
6891,-8.88,0.08
6892,-9.15,0.08
6893,-9.55,0.08
6894,-10.15,0.08
6895,-9.99,0.08
6896,-9.94,0.08
6897,-10.09,0.08
6898,-9.95,0.08
6899,-9.83,0.08
6900,-9.3,0.08
6901,-9.34,0.08
6902,-9.48,0.08
6903,-9.44,0.08
6904,-9.27,0.08
6905,-9.54,0.08
6906,-9.54,0.08
6907,-9.37,0.08
6908,-9.73,0.08
6909,-10.21,0.08
6910,-10.34,0.08
6911,-10.22,0.08
6912,-9.98,0.08
6913,-10.4,0.08
6914,-10.91,0.08
6915,-11.45,0.08
6916,-12.76,0.08
6917,-11.32,0.08
6918,-11.33,0.08
6919,-11.36,0.08
6920,-10.3,0.08
6921,-10.17,0.08
6922,-10.66,0.08
6923,-10.08,0.08
6924,-10.25,0.08
6925,-10.87,0.08
6926,-11.19,0.08
6927,-10.85,0.08
6928,-10.7,0.08
6929,-11.17,0.08
6930,-11.63,0.08
6931,-11.43,0.08
6932,-11.62,0.08
6933,-11.57,0.08
6934,-11.54,0.08
6935,-11.79,0.08
6936,-12.0,0.08
6937,-11.97,0.08
6938,-12.32,0.08
6939,-12.65,0.08
6940,-12.87,0.08
6941,-12.73,0.08
6942,-12.77,0.08
6943,-12.67,0.08
6944,-12.42,0.08
6945,-12.47,0.08
6946,-12.65,0.08
6947,-12.61,0.08
6948,-12.74,0.1
6949,-12.41,0.1
6950,-12.11,0.1
6951,-12.04,0.1
6952,-12.42,0.1
6953,-12.86,0.1
6954,-12.72,0.1
6955,-12.29,0.1
6956,-11.66,0.1
6957,-11.2,0.1
6958,-10.92,0.1
6959,-10.37,0.1
6960,-10.73,0.1
6961,-11.2,0.1
6962,-11.16,0.1
6963,-10.78,0.1
6964,-11.33,0.1
6965,-11.27,0.1
6966,-11.86,0.1
6967,-11.92,0.1
6968,-11.21,0.1
6969,-11.21,0.1
6970,-11.46,0.1
6971,-11.57,0.1
6972,-11.22,0.1
6973,-11.63,0.1
6974,-10.89,0.1
6976,-7.34,0.1
6977,-7.68,0.1
6978,-8.21,0.1
6979,-8.24,0.1
6980,-8.37,0.1
6981,-8.61,0.1
6982,-8.35,0.1
6983,-8.26,0.1
6984,-8.4,0.1
6985,-9.9,0.1
6986,-9.88,0.1
6987,-9.94,0.1
6988,-9.93,0.1
6989,-10.6,0.1
6990,-11.06,0.1
6991,-11.22,0.1
6992,-11.62,0.1
6993,-11.69,0.08
6994,-11.92,0.08
6995,-11.41,0.08
6996,-10.92,0.08
6997,-11.41,0.08
6998,-12.09,0.08
6999,-11.59,0.08
7000,-11.22,0.08
7001,-10.92,0.08
7002,-10.95,0.08
7003,-10.83,0.08
7004,-11.47,0.08
7005,-11.66,0.08
7006,-11.12,0.08
7007,-11.23,0.08
7008,-11.97,0.08
7009,-12.22,0.08
7010,-12.44,0.08
7011,-12.21,0.08
7012,-12.64,0.08
7013,-12.68,0.08
7014,-12.23,0.08
7015,-11.66,0.08
7016,-11.23,0.1
7017,-12.1,0.1
7018,-12.39,0.1
7019,-12.14,0.1
7020,-12.55,0.1
7021,-11.75,0.1
7022,-11.37,0.08
7023,-11.06,0.08
7024,-11.23,0.08
7025,-10.64,0.08
7026,-10.98,0.08
7027,-11.0,0.08
7028,-10.43,0.08
7029,-10.95,0.08
7030,-10.64,0.08
7031,-10.98,0.08
7032,-11.16,0.08
7033,-11.44,0.08
7034,-12.16,0.08
7035,-12.23,0.08
7036,-12.13,0.08
7037,-12.01,0.08
7038,-11.84,0.08
7039,-11.66,0.08
7040,-11.65,0.08
7041,-11.88,0.08
7042,-12.1,0.08
7043,-12.46,0.08
7044,-12.81,0.08
7045,-12.7,0.08
7046,-12.76,0.08
7047,-13.27,0.08
7048,-11.98,0.08
7049,-11.88,0.08
7050,-11.72,0.08
7051,-12.11,0.08
7052,-11.84,0.08
7053,-11.61,0.08
7054,-11.61,0.08
7055,-11.16,0.08
7056,-11.91,0.08
7057,-11.78,0.08
7058,-11.79,0.08
7059,-12.0,0.08
7060,-12.15,0.08
7061,-11.72,0.08
7062,-12.01,0.08
7063,-12.42,0.08
7064,-12.43,0.08
7065,-11.53,0.08
7066,-11.66,0.08
7067,-10.92,0.08
7068,-10.87,0.08
7069,-11.74,0.08
7070,-11.25,0.08
7071,-11.09,0.08
7072,-11.24,0.08
7073,-11.62,0.08
7074,-11.46,0.08
7075,-11.22,0.08
7076,-11.41,0.08
7077,-11.75,0.08
7078,-12.13,0.08
7079,-10.1,0.08
7081,-8.77,0.08
7082,-9.21,0.08
7083,-9.48,0.08
7084,-9.85,0.08
7085,-10.17,0.08
7086,-9.95,0.08
7087,-9.9,0.08
7088,-10.18,0.08
7089,-10.47,0.08
7090,-10.7,0.08
7091,-10.77,0.08
7092,-10.97,0.08
7093,-11.39,0.08
7094,-11.79,0.08
7095,-11.82,0.08
7096,-11.68,0.08
7097,-11.65,0.08
7098,-11.81,0.08
7099,-11.27,0.08
7100,-11.05,0.08
7101,-11.39,0.08
7102,-11.66,0.08
7103,-11.58,0.08
7104,-11.34,0.08
7105,-12.01,0.08
7106,-12.21,0.08
7107,-11.61,0.08
7108,-11.41,0.08
7109,-11.64,0.08
7110,-11.66,0.08
7111,-11.48,0.08
7112,-11.75,0.08
7113,-11.83,0.08
7114,-11.77,0.08
7115,-11.85,0.08
7116,-11.97,0.08
7117,-11.9,0.08
7118,-9.58,0.08
7120,-7.66,0.08
7121,-7.03,0.08
7122,-7.25,0.08
7123,-8.63,0.08
7124,-9.88,0.08
7125,-9.79,0.08
7126,-8.46,0.08
7127,-7.62,0.08
7129,-8.04,0.08
7130,-8.12,0.08
7131,-8.38,0.08
7132,-8.12,0.08
7133,-8.01,0.08
7134,-7.97,0.08
7135,-8.2,0.08
7136,-8.38,0.08
7137,-8.56,0.08
7138,-8.4,0.08
7139,-8.33,0.08
7140,-8.57,0.08
7141,-8.48,0.08
7142,-8.5,0.08
7143,-8.35,0.08
7144,-8.52,0.08
7145,-8.23,0.08
7146,-7.93,0.08
7147,-8.13,0.08
7148,-8.01,0.08
7149,-8.09,0.08
7150,-8.17,0.08
7151,-8.09,0.08
7152,-8.27,0.08
7153,-8.27,0.08
7154,-8.57,0.08
7155,-8.66,0.08
7156,-8.86,0.08
7157,-8.54,0.08
7158,-8.91,0.08
7159,-8.94,0.08
7160,-9.23,0.08
7161,-9.43,0.08
