dating_id,entity_id,date_type,depth_dating,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,14C_correction,calib_used,date_used,238U_content,238U_uncertainty,232Th_content,232Th_uncertainty,230Th_content,230Th_uncertainty,230Th_232Th_ratio,230Th_232Th_ratio_uncertainty,230Th_238U_activity,230Th_238U_activity_uncertainty,234U_238U_activity,234U_238U_activity_uncertainty,ini_230Th_232Th_ratio,ini_230Th_232Th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_Bchron,date_used_Bacon,date_used_OxCal,date_used_copRa,date_used_StalAge
11658,662,MC-ICP-MS U/Th,57.5,,,calcite,50.0,100.0,103803.0,298.0,298.0,,,yes,555.0,1.0,479.0,3.0,,,2680.0,14.0,0.757,0.0008,1.205,0.03,0.746,0.2,Cheng et al. 2013,103717.0,299.0,299.0,,yes,yes,yes,,,yes
11659,662,MC-ICP-MS U/Th,58.25,,,calcite,50.0,100.0,104357.0,310.0,310.0,,,yes,536.0,0.5,301.0,6.0,,,4099.0,86.0,0.7526,0.001,1.195,0.03,0.746,0.2,Cheng et al. 2013,104277.0,310.0,310.0,,yes,yes,yes,,,yes
11660,662,MC-ICP-MS U/Th,61.0,,,calcite,50.0,100.0,105787.0,490.0,490.0,,,yes,315.0,0.3,787.0,16.0,,,910.0,19.0,0.744,0.0016,1.174,0.03,0.746,0.2,Cheng et al. 2013,105664.0,491.0,491.0,,yes,yes,yes,,,yes
11661,662,MC-ICP-MS U/Th,67.5,,,calcite,50.0,100.0,105718.0,345.0,345.0,,,yes,250.0,0.2,413.0,8.0,,,1463.0,30.0,0.7909,0.0012,1.241,0.03,0.746,0.2,Cheng et al. 2013,105617.0,346.0,346.0,,yes,yes,yes,,,yes
11662,662,MC-ICP-MS U/Th,69.75,,,calcite,50.0,100.0,105732.0,301.0,301.0,,,yes,349.0,0.3,547.0,11.0,,,1596.0,32.0,0.8201,0.001,1.282,0.03,0.746,0.2,Cheng et al. 2013,105632.0,302.0,302.0,,yes,yes,yes,,,yes
11663,662,MC-ICP-MS U/Th,74.75,,,calcite,50.0,100.0,105895.0,391.0,391.0,,,yes,494.0,0.6,266.0,5.0,,,4680.0,97.0,0.8232,0.0015,1.286,0.03,0.746,0.2,Cheng et al. 2013,105820.0,391.0,391.0,,yes,yes,yes,,,yes
11664,662,MC-ICP-MS U/Th,81.0,,,calcite,50.0,100.0,106486.0,402.0,402.0,,,yes,455.0,0.6,1146.0,23.0,,,1037.0,21.0,0.8553,0.0016,1.327,0.03,0.746,0.2,Cheng et al. 2013,106371.0,404.0,404.0,,yes,yes,yes,,,yes
11665,662,MC-ICP-MS U/Th,89.75,,,calcite,50.0,100.0,106231.0,442.0,442.0,,,yes,570.0,0.7,296.0,7.0,,,5073.0,114.0,0.8624,0.0017,1.339,0.03,0.746,0.2,Cheng et al. 2013,106156.0,442.0,442.0,,yes,yes,yes,,,yes
11666,662,MC-ICP-MS U/Th,95.25,,,calcite,50.0,100.0,106473.0,316.0,316.0,,,yes,720.0,2.0,446.0,3.0,,,4131.0,22.0,0.8366,0.001,1.301,0.03,0.746,0.2,Cheng et al. 2013,106393.0,315.0,315.0,,yes,yes,yes,,,yes
11667,662,MC-ICP-MS U/Th,102.5,,,calcite,50.0,100.0,106391.0,381.0,381.0,,,yes,957.0,1.0,153.0,4.0,,,15713.0,361.0,0.8238,0.0013,1.283,0.03,0.746,0.2,Cheng et al. 2013,106320.0,381.0,381.0,,yes,yes,yes,,,yes
11668,662,MC-ICP-MS U/Th,108.5,,,calcite,50.0,100.0,107081.0,374.0,374.0,,,yes,449.0,0.5,127.0,3.0,,,8919.0,208.0,0.8232,0.0014,1.277,0.03,0.746,0.2,Cheng et al. 2013,107010.0,374.0,374.0,,yes,yes,yes,,,yes
11669,662,MC-ICP-MS U/Th,115.0,,,calcite,50.0,100.0,107121.0,343.0,343.0,,,yes,612.0,0.6,250.0,5.0,,,6228.0,131.0,0.8313,0.0013,1.289,0.03,0.746,0.2,Cheng et al. 2013,107049.0,343.0,343.0,,yes,yes,yes,,,yes
11670,662,MC-ICP-MS U/Th,122.5,,,calcite,50.0,100.0,106950.0,353.0,353.0,,,yes,824.0,2.0,331.0,2.0,,,6289.0,36.0,0.8261,0.0011,1.282,0.03,0.746,0.2,Cheng et al. 2013,106874.0,353.0,353.0,,yes,yes,yes,,,yes
11671,662,MC-ICP-MS U/Th,129.75,,,calcite,50.0,100.0,107420.0,366.0,366.0,,,yes,407.0,0.4,117.0,3.0,,,8815.0,201.0,0.8273,0.0013,1.281,0.03,0.746,0.2,Cheng et al. 2013,107350.0,366.0,366.0,,yes,yes,yes,,,yes
11672,662,MC-ICP-MS U/Th,137.25,,,calcite,50.0,100.0,107297.0,315.0,315.0,,,yes,560.0,0.4,695.0,14.0,,,190.0,4.0,0.8047,0.001,1.25,0.03,0.746,0.2,Cheng et al. 2013,107202.0,316.0,316.0,,yes,yes,yes,,,yes
11673,662,MC-ICP-MS U/Th,147.25,,,calcite,50.0,100.0,107138.0,375.0,375.0,,,yes,622.0,0.6,97.0,2.0,,,15311.0,241.0,0.7772,0.0013,1.213,0.03,0.746,0.2,Cheng et al. 2013,107071.0,375.0,375.0,,yes,yes,yes,,,yes
11674,662,MC-ICP-MS U/Th,152.25,,,calcite,50.0,100.0,107585.0,331.0,331.0,,,yes,742.0,0.7,230.0,1.0,,,7547.0,42.0,0.7642,0.0011,1.192,0.03,0.746,0.2,Cheng et al. 2013,107514.0,331.0,331.0,,yes,yes,yes,,,yes
11675,662,MC-ICP-MS U/Th,152.5,,,calcite,50.0,100.0,107415.0,338.0,338.0,,,yes,524.0,0.5,324.0,7.0,,,3776.0,79.0,0.7633,0.001,1.191,0.03,0.746,0.2,Cheng et al. 2013,107333.0,338.0,338.0,,yes,yes,yes,,,yes
11676,662,MC-ICP-MS U/Th,161.0,,,calcite,50.0,100.0,107867.0,910.0,910.0,,,yes,708.0,2.0,1336.0,27.0,,,1253.0,26.0,0.7733,0.0026,1.203,0.03,0.746,0.2,Cheng et al. 2013,107757.0,910.0,910.0,,yes,yes,yes,,,yes
11677,662,MC-ICP-MS U/Th,163.25,,,calcite,50.0,100.0,108107.0,309.0,309.0,,,yes,692.0,0.5,1051.0,21.0,,,1552.0,31.0,0.7719,0.0009,1.2,0.03,0.746,0.2,Cheng et al. 2013,108004.0,310.0,310.0,,yes,yes,yes,,,yes
11678,662,MC-ICP-MS U/Th,168.5,,,calcite,50.0,100.0,108513.0,315.0,315.0,,,yes,519.0,0.3,2001.0,40.0,,,611.0,12.0,0.7707,0.001,1.195,0.03,0.746,0.2,Cheng et al. 2013,108356.0,321.0,321.0,,yes,yes,yes,,,yes
11679,662,MC-ICP-MS U/Th,175.0,,,calcite,50.0,100.0,108796.0,702.0,702.0,,,yes,572.0,1.0,1244.0,25.0,,,1046.0,21.0,0.7442,0.0025,1.157,0.03,0.746,0.2,Cheng et al. 2013,108676.0,703.0,703.0,,yes,yes,yes,,,yes
11680,662,MC-ICP-MS U/Th,178.0,,,calcite,50.0,100.0,108818.0,361.0,361.0,,,yes,1398.0,1.0,1542.0,31.0,,,2061.0,41.0,0.7435,0.0011,1.156,0.03,0.746,0.2,Cheng et al. 2013,108727.0,361.0,361.0,,yes,yes,yes,,,yes
11681,662,MC-ICP-MS U/Th,184.0,,,calcite,50.0,100.0,109375.0,487.0,487.0,,,yes,769.0,1.0,764.0,16.0,,,2296.0,47.0,0.7469,0.0016,1.157,0.03,0.746,0.2,Cheng et al. 2013,109287.0,488.0,488.0,,yes,yes,yes,,,yes
11682,662,MC-ICP-MS U/Th,186.5,,,calcite,50.0,100.0,110128.0,647.0,647.0,,,yes,786.0,2.0,1846.0,37.0,,,1015.0,21.0,0.7808,0.0023,1.2,0.03,0.746,0.2,Cheng et al. 2013,110007.0,648.0,648.0,,yes,yes,yes,,,yes
11683,662,MC-ICP-MS U/Th,192.25,,,calcite,50.0,100.0,110453.0,367.0,367.0,,,yes,820.0,0.8,725.0,15.0,,,2836.0,57.0,0.8201,0.0012,1.252,0.03,0.746,0.2,Cheng et al. 2013,110370.0,367.0,367.0,,yes,yes,yes,,,yes
11684,662,MC-ICP-MS U/Th,200.25,,,calcite,50.0,100.0,110643.0,378.0,378.0,,,yes,137.0,1.0,1468.0,29.0,,,2309.0,47.0,0.849,0.0013,1.29,0.03,0.746,0.2,Cheng et al. 2013,110556.0,378.0,378.0,,yes,yes,yes,,,yes
11685,662,Event; hiatus,159.75,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes
11686,662,Event; hiatus,59.625,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes
11687,663,MC-ICP-MS U/Th,11.25,,,calcite,50.0,100.0,75074.0,529.0,529.0,,,no,166.0,0.2,27618.0,553.0,,,13.0,0.2,0.7071,0.0035,1.382,0.03,0.746,0.2,Cheng et al. 2013,71664.0,2424.0,2424.0,no,,no,,,no,no
11688,663,MC-ICP-MS U/Th,18.75,,,calcite,50.0,100.0,75275.0,304.0,304.0,,,yes,54.0,0.04,2294.0,46.0,,,56.0,1.0,0.7689,0.002,1.493,0.03,0.746,0.2,Cheng et al. 2013,74443.0,520.0,520.0,yes,,yes,,,yes,yes
11689,663,MC-ICP-MS U/Th,23.75,,,calcite,50.0,100.0,76077.0,263.0,263.0,,,yes,66.0,0.05,1979.0,40.0,,,79.0,2.0,0.7785,0.0017,1.499,0.03,0.746,0.2,Cheng et al. 2013,75469.0,463.0,463.0,yes,,yes,,,yes,yes
11690,663,MC-ICP-MS U/Th,30.5,,,calcite,50.0,100.0,76024.0,214.0,214.0,,,yes,166.0,0.11,584.0,12.0,,,696.0,14.0,0.8022,0.0014,1.543,0.03,0.746,0.2,Cheng et al. 2013,75896.0,218.0,218.0,yes,,yes,,,yes,yes
11691,663,MC-ICP-MS U/Th,41.0,,,calcite,50.0,100.0,76544.0,211.0,211.0,,,yes,269.0,0.3,267.0,5.0,,,2498.0,52.0,0.811,0.0012,1.551,0.03,0.746,0.2,Cheng et al. 2013,76460.0,211.0,211.0,yes,,yes,,,yes,yes
11692,663,MC-ICP-MS U/Th,60.0,,,calcite,50.0,100.0,77081.0,198.0,198.0,,,yes,259.0,0.24,793.0,16.0,,,811.0,16.0,0.8131,0.0012,1.548,0.03,0.746,0.2,Cheng et al. 2013,76961.0,202.0,202.0,yes,,yes,,,yes,yes
11693,663,MC-ICP-MS U/Th,78.0,,,calcite,50.0,100.0,77430.0,220.0,220.0,,,yes,209.0,0.2,502.0,10.0,,,1037.0,21.0,0.8145,0.0013,1.546,0.03,0.746,0.2,Cheng et al. 2013,77321.0,222.0,222.0,yes,,yes,,,yes,yes
11694,663,MC-ICP-MS U/Th,99.5,,,calcite,50.0,100.0,78038.0,204.0,204.0,,,yes,222.0,0.21,575.0,12.0,,,961.0,19.0,0.8148,0.0012,1.538,0.03,0.746,0.2,Cheng et al. 2013,77926.0,206.0,206.0,yes,,yes,,,yes,yes
11695,663,Event; hiatus,17.5,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,yes,,,yes,yes
11696,664,MC-ICP-MS U/Th,7.25,,,calcite,50.0,100.0,5028.0,57.0,57.0,,,no,435.0,0.5,29311.0,587.0,,,2.0,0.04,0.0417,0.0005,0.927,0.03,0.746,0.2,Cheng et al. 2013,3864.0,591.0,591.0,no,no,no,,,no,no
11697,664,MC-ICP-MS U/Th,76.0,,,calcite,50.0,100.0,15195.0,55.0,55.0,,,no,467.0,0.4,3901.0,78.0,,,46.0,1.0,0.1261,0.0004,0.97,0.03,0.746,0.2,Cheng et al. 2013,14998.0,88.0,88.0,no,no,no,,,no,no
11698,664,MC-ICP-MS U/Th,81.0,,,calcite,50.0,100.0,15141.0,36.0,36.0,,,no,1605.0,2.0,1598.0,32.0,,,375.0,8.0,0.1221,0.0002,0.943,0.02,0.746,0.2,Cheng et al. 2013,15058.0,37.0,37.0,no,no,no,,,no,no
11699,664,MC-ICP-MS U/Th,97.25,,,calcite,50.0,100.0,15748.0,38.0,38.0,,,no,985.0,1.0,1504.0,30.0,,,256.0,5.0,0.128,0.0002,0.953,0.02,0.746,0.2,Cheng et al. 2013,15657.0,40.0,40.0,no,no,no,,,no,no
11700,664,MC-ICP-MS U/Th,178.5,,,calcite,50.0,100.0,70028.0,253.0,253.0,,,no,446.0,0.5,1437.0,29.0,,,408.0,8.0,0.4305,0.0008,0.916,0.01,0.746,0.2,Cheng et al. 2013,69912.0,255.0,255.0,no,no,no,,,no,no
11701,664,MC-ICP-MS U/Th,199.5,,isochron age,calcite,50.0,100.0,73720.0,410.0,410.0,,,yes,,,,,,,,,0.4346,0.0014,0.895,0.02,0.746,0.2,Cheng et al. 2013,73656.0,410.0,410.0,yes,yes,yes,,,yes,yes
11702,664,MC-ICP-MS U/Th,203.5,,,calcite,50.0,100.0,74156.0,300.0,300.0,,,yes,777.0,1.0,2736.0,55.0,,,377.0,8.0,0.4346,0.0009,0.892,0.01,0.746,0.2,Cheng et al. 2013,74032.0,302.0,302.0,yes,yes,yes,,,yes,yes
11703,664,MC-ICP-MS U/Th,205.25,,,calcite,50.0,100.0,74140.0,292.0,292.0,,,yes,822.0,1.0,1964.0,39.0,,,553.0,11.0,0.4322,0.001,0.887,0.01,0.746,0.2,Cheng et al. 2013,74031.0,292.0,292.0,yes,yes,yes,,,yes,yes
11704,664,MC-ICP-MS U/Th,209.75,,,calcite,50.0,100.0,74127.0,298.0,298.0,,,yes,759.0,1.0,4104.0,82.0,,,246.0,5.0,0.4348,0.0009,0.892,0.01,0.746,0.2,Cheng et al. 2013,73970.0,301.0,301.0,yes,yes,yes,,,yes,yes
11705,664,MC-ICP-MS U/Th,213.5,,,calcite,50.0,100.0,74671.0,315.0,315.0,,,yes,603.0,1.0,5058.0,101.0,,,160.0,3.0,0.4381,0.001,0.894,0.01,0.746,0.2,Cheng et al. 2013,74459.0,324.0,324.0,yes,yes,yes,,,yes,yes
11706,664,MC-ICP-MS U/Th,216.0,,,calcite,50.0,100.0,74072.0,290.0,290.0,,,yes,492.0,1.0,4260.0,85.0,,,154.0,3.0,0.4368,0.0009,0.896,0.01,0.746,0.2,Cheng et al. 2013,73859.0,300.0,300.0,yes,yes,yes,,,yes,yes
11707,664,MC-ICP-MS U/Th,219.25,,,calcite,50.0,100.0,74638.0,373.0,373.0,,,yes,674.0,1.0,5186.0,104.0,,,174.0,4.0,0.4379,0.0012,0.894,0.02,0.746,0.2,Cheng et al. 2013,74441.0,379.0,379.0,yes,yes,yes,,,yes,yes
11708,664,MC-ICP-MS U/Th,222.0,,,calcite,50.0,100.0,74426.0,284.0,284.0,,,yes,648.0,1.0,2057.0,41.0,,,419.0,8.0,0.4356,0.0009,0.891,0.01,0.746,0.2,Cheng et al. 2013,74303.0,285.0,285.0,yes,yes,yes,,,yes,yes
11709,664,MC-ICP-MS U/Th,394.0,,,calcite,50.0,100.0,82747.0,429.0,429.0,,,no,851.0,1.0,54302.0,1088.0,,,24.0,1.0,0.4959,0.0011,0.939,0.03,0.746,0.2,Cheng et al. 2013,81638.0,700.0,700.0,no,no,no,,,no,no
11710,664,Event; hiatus,61.5,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes,yes
11711,664,Event; hiatus,77.5,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes,yes
11712,664,Event; hiatus,99.5,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes,yes
11713,664,Event; hiatus,171.5,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes,yes
11714,664,Event; hiatus,187.0,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes,yes
11715,664,Event; hiatus,294.5,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes,yes
11716,664,Event; hiatus,303.0,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes,yes
11717,665,MC-ICP-MS U/Th,18.75,1.2,CC1 773,calcite,2.0,2.0,128529.0,1079.54,1079.54,,,yes,4654.0,419.0,,,,,13308.3,0.5086,0.5086,0.0016,,,,,Cheng et al. 2013,128518.0,1087.01,1087.01,yes,,yes,,,yes,yes
11718,665,MC-ICP-MS U/Th,21.5,1.2,CC1 503,calcite,,,128710.0,1613.2,1613.2,,,yes,,,,,,,14396.6,0.5085,0.5085,0.0026,,,,,Cheng et al. 2013,128729.0,1590.99,1590.99,yes,,yes,,,yes,yes
11719,665,MC-ICP-MS U/Th,26.25,1.2,CC1 508,calcite,,,129316.0,1522.67,1522.67,,,yes,,,,,,,12115.5,0.5104,0.5104,0.0025,,,,,Cheng et al. 2013,129308.0,1534.23,1534.23,yes,,yes,,,yes,yes
11720,665,MC-ICP-MS U/Th,27.15,1.3,CC1 511-513,calcite,8.3,8.3,128826.0,838.527,838.527,,,yes,6563.0,499.0,,,,,85012.5,0.5098,0.5098,0.0012,,,,,Cheng et al. 2013,128820.0,842.706,842.706,yes,,yes,,,yes,yes
11721,665,MC-ICP-MS U/Th,28.75,3.76424340592,CC1-528,calcite,,,127783.0,1437.62,1437.62,,,no,,,,,,,12177.6,0.509,0.509,0.0022,,,,,Cheng et al. 2013,127758.0,1490.65,1490.65,no,,no,,,no,no
11722,665,MC-ICP-MS U/Th,30.85,1.2,CC1 549,calcite,,,128595.0,1624.05,1624.05,,,yes,,,,,,,18010.9,0.5113,0.5113,0.0028,,,,,Cheng et al. 2013,128593.0,1633.01,1633.01,yes,,yes,,,yes,yes
11723,665,MC-ICP-MS U/Th,32.95,1.2,CC1 570,calcite,,,130594.0,1987.93,1987.93,,,yes,,,,,,,5642.4,0.5155,0.5155,0.0031,,,,,Cheng et al. 2013,130578.0,1989.65,1989.65,yes,,yes,,,yes,yes
11724,665,MC-ICP-MS U/Th,33.75,1.4,CC1 578,calcite,,,132269.0,1768.45,1768.45,,,yes,,,,,,,3895.1,0.5214,0.5214,0.0028,,,,,Cheng et al. 2013,132245.0,1790.38,1790.38,yes,,yes,,,yes,yes
11725,665,MC-ICP-MS U/Th,34.65,1.2,CC1 587,calcite,,,136413.0,2197.38,2197.38,,,yes,,,,,,,12845.1,0.5293,0.5293,0.0035,,,,,Cheng et al. 2013,136420.0,2185.84,2185.84,yes,,yes,,,yes,yes
11726,665,MC-ICP-MS U/Th,35.3,1.3,CC1 593-594,calcite,5.7,5.7,139108.0,1671.79,1671.79,,,yes,3388.0,261.0,,,,,34318.0,0.536,0.536,0.0026,,,,,Cheng et al. 2013,139119.0,1660.4,1660.4,yes,,yes,,,yes,yes
11727,665,MC-ICP-MS U/Th,36.5,1.3,CC1 605-606,calcite,3.3,3.3,139490.0,1563.65,1563.65,,,yes,2841.0,230.0,,,,,6109.8,0.5374,0.5374,0.0022,,,,,Cheng et al. 2013,139470.0,1562.06,1562.06,yes,,yes,,,yes,yes
11728,665,MC-ICP-MS U/Th,36.85,1.2,CC1 609,calcite,,,140100.0,2205.23,2205.23,,,yes,,,,,,,1396.1,0.5386,0.5386,0.0033,,,,,Cheng et al. 2013,140006.0,2224.84,2224.84,yes,,yes,,,yes,yes
11729,665,MC-ICP-MS U/Th,37.5,1.3,CC1 615-616,calcite,2.7,2.7,141079.0,2097.4,2097.4,,,yes,4151.0,347.0,,,,,18813.8,0.5422,0.5422,0.0033,,,,,Cheng et al. 2013,141093.0,2082.82,2082.82,yes,,yes,,,yes,yes
11730,666,MC-ICP-MS U/Th,60.05,1.5,CC5-3,calcite,8.0,8.0,105873.0,1230.95,1230.95,,,yes,4785.0,364.0,,,,,6456.9,,0.454,0.0026,0.7634,0.0018,1.5,1.5,Cheng et al. 2013,105841.0,1219.83,1219.83,,,yes,,,,yes
11731,666,MC-ICP-MS U/Th,62.85,0.6,CC5e 66-70,calcite,3.2,3.2,107257.0,1086.6,1086.6,,,yes,3242.0,263.0,,,,,3526.3,,0.4599,0.0021,0.7671,0.002,1.5,1.5,Cheng et al. 2013,107222.0,1068.89,1068.89,,,yes,,,,yes
11732,666,MC-ICP-MS U/Th,63.45,0.3,CC5d 346-347,calcite,3.5,3.5,107299.0,826.788,826.788,,,yes,3501.0,281.0,,,,,9172.3,,0.4572,0.0015,0.7632,0.0017,1.5,1.5,Cheng et al. 2013,107282.0,835.285,835.285,,,yes,,,,yes
11733,666,MC-ICP-MS U/Th,64.15,0.2,CC5d 340,calcite,4.1,4.1,109285.0,1083.58,1083.58,,,yes,1546.0,122.0,,,,,3275.8,,0.4633,0.002,0.7653,0.002,1.5,1.5,Cheng et al. 2013,109246.0,1077.96,1077.96,,,yes,,,,yes
11734,666,MC-ICP-MS U/Th,64.35,0.3,CC5e 84-85,calcite,3.3,3.3,109525.0,1086.09,1086.09,,,yes,1702.0,138.0,,,,,1589.4,,0.4679,0.0015,0.7709,0.0028,1.5,1.5,Cheng et al. 2013,109452.0,1093.28,1093.28,,,yes,,,,yes
11735,666,MC-ICP-MS U/Th,64.95,0.4,CC5e 88+90,calcite,4.5,4.5,110930.0,1140.65,1140.65,,,yes,2773.0,217.0,,,,,15306.2,,0.4679,0.0022,0.7665,0.0018,1.5,1.5,Cheng et al. 2013,110914.0,1139.76,1139.76,,,yes,,,,yes
11736,666,MC-ICP-MS U/Th,65.15,1.5,CC5 253,calcite,8.5,8.5,111577.0,965.955,965.955,,,yes,3602.0,274.0,,,,,30358.2,,0.4688,0.0017,0.7657,0.0018,1.5,1.5,Cheng et al. 2013,111579.0,958.603,958.603,,,yes,,,,yes
11737,666,MC-ICP-MS U/Th,66.05,0.3,CC5d 321-322,calcite,4.7,4.7,112430.0,785.246,785.246,,,yes,3807.0,297.0,,,,,7445.1,,0.4701,0.0014,0.7649,0.0014,1.5,1.5,Cheng et al. 2013,112420.0,776.639,776.639,,,yes,,,,yes
11738,666,MC-ICP-MS U/Th,67.95,0.5,CC5d 301-304,calcite,6.1,6.1,112096.0,810.602,810.602,,,yes,4502.0,346.0,,,,,27367.0,,0.4703,0.0015,0.7662,0.0014,1.5,1.5,Cheng et al. 2013,112084.0,812.534,812.534,,,yes,,,,yes
11739,666,MC-ICP-MS U/Th,70.45,0.5,CC5d 275-279,calcite,10.3,10.3,112535.0,782.219,782.219,,,yes,4037.0,305.0,,,,,61848.5,,0.4712,0.0014,0.7661,0.0014,1.5,1.5,Cheng et al. 2013,112534.0,783.993,783.993,,,yes,,,,yes
11740,666,MC-ICP-MS U/Th,71.75,0.6,CC5d 262-266,calcite,,,113463.0,1158.97,1158.97,,,yes,,,,,,,12028.5,,0.472,0.0022,0.7644,0.0017,1.5,1.5,Cheng et al. 2013,113458.0,1168.78,1168.78,,,yes,,,,yes
11741,666,MC-ICP-MS U/Th,74.85,0.6,CC5d 231-235,calcite,4.8,4.8,115291.0,944.725,944.725,,,yes,4073.0,317.0,,,,,20249.7,,0.4792,0.0015,0.7687,0.0019,1.5,1.5,Cheng et al. 2013,115291.0,955.674,955.674,,,yes,,,,yes
11742,666,MC-ICP-MS U/Th,75.55,0.2,CC5d 226,calcite,3.0,3.0,114008.0,969.732,969.732,,,yes,3438.0,282.0,,,,,13185.5,,0.4787,0.0015,0.7718,0.002,1.5,1.5,Cheng et al. 2013,114001.0,961.789,961.789,,,yes,,,,yes
11743,666,MC-ICP-MS U/Th,76.75,0.4,CC5d 213-215,calcite,,,116569.0,1116.87,1116.87,,,yes,,,,,,,15193.2,,0.4789,0.0021,0.7647,0.0014,1.5,1.5,Cheng et al. 2013,116559.0,1117.35,1117.35,,,yes,,,,yes
11744,666,MC-ICP-MS U/Th,81.3,1.5,CC5-271,calcite,6.8,6.8,116033.0,1081.81,1081.81,,,yes,4195.0,321.0,,,,,29150.5,,0.4813,0.0018,0.7694,0.002,1.5,1.5,Cheng et al. 2013,116027.0,1079.06,1079.06,,,yes,,,,yes
11745,666,MC-ICP-MS U/Th,82.15,0.6,CC5d 162-158,calcite,7.6,7.6,116786.0,948.886,948.886,,,yes,4082.0,311.0,,,,,21145.4,,0.4805,0.0016,0.7662,0.0016,1.5,1.5,Cheng et al. 2013,116777.0,943.333,943.333,,,yes,,,,yes
11746,666,MC-ICP-MS U/Th,87.93,0.2,CC5d 113,calcite,3.8,3.8,116393.0,977.928,977.928,,,yes,3857.0,307.0,,,,,23796.9,,0.483,0.0016,0.7706,0.0018,1.5,1.5,Cheng et al. 2013,116395.0,975.027,975.027,,,yes,,,,yes
11747,666,MC-ICP-MS U/Th,90.28,0.3,CC5d 93-94,calcite,3.8,3.8,115940.0,1271.85,1271.85,,,yes,2498.0,199.0,,,,,16768.0,,0.4835,0.0024,0.7726,0.0018,1.5,1.5,Cheng et al. 2013,115923.0,1262.29,1262.29,,,yes,,,,yes
11748,666,MC-ICP-MS U/Th,92.25,0.6,CC5d 76-80,calcite,5.4,5.4,118776.0,887.388,887.388,,,yes,4280.0,331.0,,,,,21404.1,,0.4869,0.0015,0.7691,0.0014,1.5,1.5,Cheng et al. 2013,118771.0,894.905,894.905,,,yes,,,,yes
11749,666,MC-ICP-MS U/Th,92.87,0.2,CC5d 73,calcite,2.6,2.6,118306.0,967.436,967.436,,,yes,3347.0,282.0,,,,,19899.7,,0.4875,0.0016,0.7712,0.0017,1.5,1.5,Cheng et al. 2013,118298.0,974.593,974.593,,,yes,,,,yes
11750,666,MC-ICP-MS U/Th,94.1,0.5,CC5d 61-65,calcite,7.1,7.1,118135.0,841.58,841.58,,,yes,4458.0,340.0,,,,,34716.8,,0.4851,0.0014,0.7685,0.0014,1.5,1.5,Cheng et al. 2013,118128.0,839.119,839.119,,,yes,,,,yes
11751,666,MC-ICP-MS U/Th,101.25,1.5,CC5 288,calcite,10.2,10.2,119105.0,1055.4,1055.4,,,yes,4902.0,372.0,,,,,33359.8,,0.4885,0.0015,0.7703,0.0021,1.5,1.5,Cheng et al. 2013,119101.0,1045.4,1045.4,,,yes,,,,yes
11752,666,MC-ICP-MS U/Th,102.31,0.4,CC5c 4+6,calcite,2.8,2.8,119072.0,983.945,983.945,,,yes,3860.0,321.0,,,,,13743.9,,0.4883,0.0018,0.7701,0.0013,1.5,1.5,Cheng et al. 2013,119068.0,990.766,990.766,,,yes,,,,yes
11753,666,MC-ICP-MS U/Th,119.9,1.5,CC5-4R,calcite,12.9,12.9,120963.0,1379.66,1379.66,,,yes,5755.0,434.0,,,,,21249.3,,0.4932,0.0026,0.7714,0.0015,1.5,1.5,Cheng et al. 2013,120954.0,1383.43,1383.43,,,yes,,,,yes
11754,666,MC-ICP-MS U/Th,125.05,0.4,CC5a 437-439,calcite,2.9,2.9,122729.0,816.849,816.849,,,yes,5026.0,415.0,,,,,10452.8,,0.4953,0.0013,0.7695,0.0013,1.5,1.5,Cheng et al. 2013,122711.0,823.167,823.167,,,yes,,,,yes
11755,666,MC-ICP-MS U/Th,128.05,0.4,CC5a 467-469,calcite,3.2,3.2,121981.0,1263.66,1263.66,,,yes,3224.0,262.0,,,,,5833.4,,0.4969,0.0022,0.7735,0.0017,1.5,1.5,Cheng et al. 2013,121962.0,1249.68,1249.68,,,yes,,,,yes
11756,666,MC-ICP-MS U/Th,130.95,0.4,CC5c 210-212,calcite,,,124012.0,1240.29,1240.29,,,yes,,,,,,,4299.0,,0.4992,0.0021,0.7712,0.0016,1.5,1.5,Cheng et al. 2013,123986.0,1226.69,1226.69,,,yes,,,,yes
